hour,East,North,West,South
7333,0.445,0.416,0.477,0.53
7334,0.333,0.382,0.408,0.47
7335,0.172,0.246,0.271,0.334
7336,0.018,0.057,0.111,0.133
7337,0,0,0,0
7338,0,0,0,0
7339,0,0,0,0
7340,0,0,0,0
7341,0,0,0,0
7342,0,0,0,0
7343,0,0,0,0
7344,0,0,0,0
7345,0,0,0,0
7346,0,0,0,0
7347,0,0,0,0
7348,0,0,0,0
7349,0,0,0,0
7350,0,0,0,0
7351,0.004,0,0,0.011
7352,0.074,0.013,0.025,0.173
7353,0.235,0.061,0.079,0.392
7354,0.404,0.113,0.123,0.553
7355,0.488,0.259,0.163,0.625
7356,0.497,0.421,0.185,0.642
7357,0.426,0.375,0.144,0.607
7358,0.345,0.279,0.106,0.518
7359,0.219,0.178,0.061,0.371
7360,0.024,0.024,0.005,0.168
7361,0,0,0,0
7362,0,0,0,0
7363,0,0,0,0
7364,0,0,0,0
7365,0,0,0,0
7366,0,0,0,0
7367,0,0,0,0
7368,0,0,0,0
7369,0,0,0,0
7370,0,0,0,0
7371,0,0,0,0
7372,0,0,0,0
7373,0,0,0,0
7374,0,0,0,0
7375,0.004,0,0,0.011
7376,0.125,0.03,0.009,0.196
7377,0.245,0.129,0.039,0.391
7378,0.326,0.097,0.082,0.512
7379,0.36,0.126,0.092,0.574
7380,0.385,0.22,0.071,0.516
7381,0.367,0.184,0.049,0.466
7382,0.268,0.094,0.051,0.351
7383,0.125,0.037,0.022,0.187
7384,0.011,0.003,0.005,0.034
7385,0,0,0,0
7386,0,0,0,0
7387,0,0,0,0
7388,0,0,0,0
7389,0,0,0,0
7390,0,0,0,0
7391,0,0,0,0
7392,0,0,0,0
7393,0,0,0,0
7394,0,0,0,0
7395,0,0,0,0
7396,0,0,0,0
7397,0,0,0,0
7398,0,0,0,0
7399,0,0,0,0
7400,0.037,0.003,0.007,0.007
7401,0.17,0.018,0.049,0.023
7402,0.369,0.035,0.105,0.036
7403,0.483,0.056,0.168,0.05
7404,0.382,0.067,0.212,0.045
7405,0.208,0.066,0.241,0.041
7406,0.263,0.044,0.15,0.028
7407,0.121,0.022,0.072,0.012
7408,0.005,0.001,0.015,0.001
7409,0,0,0,0
7410,0,0,0,0
7411,0,0,0,0
7412,0,0,0,0
7413,0,0,0,0
7414,0,0,0,0
7415,0,0,0,0
7416,0,0,0,0
7417,0,0,0,0
7418,0,0,0,0
7419,0,0,0,0
7420,0,0,0,0
7421,0,0,0,0
7422,0,0,0,0
7423,0,0,0,0
7424,0.01,0.011,0.05,0.019
7425,0.035,0.054,0.159,0.049
7426,0.077,0.113,0.353,0.076
7427,0.134,0.151,0.446,0.11
7428,0.206,0.209,0.516,0.133
7429,0.273,0.172,0.484,0.126
7430,0.218,0.147,0.372,0.09
7431,0.1,0.051,0.251,0.045
7432,0.005,0.003,0.083,0.012
7433,0,0,0,0
7434,0,0,0,0
7435,0,0,0,0
7436,0,0,0,0
7437,0,0,0,0
7438,0,0,0,0
7439,0,0,0,0
7440,0,0,0,0
7441,0,0,0,0
7442,0,0,0,0
7443,0,0,0,0
7444,0,0,0,0
7445,0,0,0,0
7446,0,0,0,0
7447,0.003,0,0,0
7448,0.143,0.01,0.023,0.054
7449,0.342,0.045,0.171,0.176
7450,0.479,0.157,0.306,0.282
7451,0.556,0.407,0.402,0.416
7452,0.557,0.543,0.415,0.458
7453,0.485,0.513,0.336,0.429
7454,0.357,0.413,0.192,0.427
7455,0.159,0.23,0.094,0.326
7456,0.007,0.024,0.023,0.109
7457,0,0,0,0
7458,0,0,0,0
7459,0,0,0,0
7460,0,0,0,0
7461,0,0,0,0
7462,0,0,0,0
7463,0,0,0,0
7464,0,0,0,0
7465,0,0,0,0
7466,0,0,0,0
7467,0,0,0,0
7468,0,0,0,0
7469,0,0,0,0
7470,0,0,0,0
7471,0.003,0,0,0.003
7472,0.108,0.004,0.052,0.115
7473,0.291,0.031,0.263,0.374
7474,0.496,0.053,0.436,0.499
7475,0.539,0.085,0.551,0.565
7476,0.359,0.132,0.588,0.602
7477,0.288,0.177,0.561,0.593
7478,0.308,0.151,0.479,0.507
7479,0.161,0.066,0.331,0.351
7480,0.007,0.007,0.108,0.118
7481,0,0,0,0
7482,0,0,0,0
7483,0,0,0,0
7484,0,0,0,0
7485,0,0,0,0
7486,0,0,0,0
7487,0,0,0,0
7488,0,0,0,0
7489,0,0,0,0
7490,0,0,0,0
7491,0,0,0,0
7492,0,0,0,0
7493,0,0,0,0
7494,0,0,0,0
7495,0.001,0,0,0.002
7496,0.056,0.004,0.041,0.132
7497,0.13,0.054,0.237,0.318
7498,0.21,0.34,0.387,0.46
7499,0.162,0.481,0.286,0.53
7500,0.14,0.411,0.202,0.536
7501,0.127,0.474,0.205,0.466
7502,0.108,0.369,0.16,0.335
7503,0.039,0.134,0.079,0.186
7504,0,0.006,0.013,0.044
7505,0,0,0,0
7506,0,0,0,0
7507,0,0,0,0
7508,0,0,0,0
7509,0,0,0,0
7510,0,0,0,0
7511,0,0,0,0
7512,0,0,0,0
7513,0,0,0,0
7514,0,0,0,0
7515,0,0,0,0
7516,0,0,0,0
7517,0,0,0,0
7518,0,0,0,0
7519,0,0,0,0
7520,0.028,0.001,0.015,0.023
7521,0.1,0.012,0.101,0.049
7522,0.226,0.031,0.197,0.054
7523,0.255,0.057,0.309,0.073
7524,0.22,0.098,0.37,0.133
7525,0.131,0.131,0.335,0.2
7526,0.086,0.094,0.352,0.16
7527,0.033,0.038,0.252,0.059
7528,0,0.002,0.088,0.007
7529,0,0,0,0
7530,0,0,0,0
7531,0,0,0,0
7532,0,0,0,0
7533,0,0,0,0
7534,0,0,0,0
7535,0,0,0,0
7536,0,0,0,0
7537,0,0,0,0
7538,0,0,0,0
7539,0,0,0,0
7540,0,0,0,0
7541,0,0,0,0
7542,0,0,0,0
7543,0,0,0,0
7544,0.047,0.005,0.008,0.023
7545,0.108,0.035,0.08,0.091
7546,0.144,0.072,0.13,0.174
7547,0.21,0.106,0.136,0.186
7548,0.315,0.243,0.147,0.194
7549,0.303,0.462,0.141,0.318
7550,0.204,0.338,0.11,0.281
7551,0.067,0.096,0.055,0.163
7552,0.001,0.002,0.01,0.037
7553,0,0,0,0
7554,0,0,0,0
7555,0,0,0,0
7556,0,0,0,0
7557,0,0,0,0
7558,0,0,0,0
7559,0,0,0,0
7560,0,0,0,0
7561,0,0,0,0
7562,0,0,0,0
7563,0,0,0,0
7564,0,0,0,0
7565,0,0,0,0
7566,0,0,0,0
7567,0,0,0,0
7568,0.028,0.001,0.018,0.051
7569,0.097,0.016,0.104,0.166
7570,0.181,0.034,0.154,0.297
7571,0.232,0.05,0.152,0.36
7572,0.251,0.053,0.132,0.383
7573,0.225,0.045,0.084,0.354
7574,0.164,0.028,0.044,0.191
7575,0.072,0.01,0.021,0.058
7576,0.001,0,0.003,0.008
7577,0,0,0,0
7578,0,0,0,0
7579,0,0,0,0
7580,0,0,0,0
7581,0,0,0,0
7582,0,0,0,0
7583,0,0,0,0
7584,0,0,0,0
7585,0,0,0,0
7586,0,0,0,0
7587,0,0,0,0
7588,0,0,0,0
7589,0,0,0,0
7590,0,0,0,0
7591,0,0,0,0
7592,0.004,0.006,0.022,0.002
7593,0.02,0.042,0.156,0.02
7594,0.039,0.084,0.336,0.054
7595,0.07,0.11,0.489,0.109
7596,0.084,0.108,0.523,0.135
7597,0.081,0.084,0.456,0.159
7598,0.062,0.048,0.387,0.107
7599,0.023,0.018,0.255,0.052
7600,0,0,0.062,0.007
7601,0,0,0,0
7602,0,0,0,0
7603,0,0,0,0
7604,0,0,0,0
7605,0,0,0,0
7606,0,0,0,0
7607,0,0,0,0
7608,0,0,0,0
7609,0,0,0,0
7610,0,0,0,0
7611,0,0,0,0
7612,0,0,0,0
7613,0,0,0,0
7614,0,0,0,0
7615,0,0,0,0
7616,0.048,0.007,0.013,0.135
7617,0.143,0.042,0.126,0.356
7618,0.337,0.074,0.252,0.511
7619,0.409,0.1,0.353,0.592
7620,0.415,0.093,0.438,0.612
7621,0.368,0.103,0.431,0.575
7622,0.263,0.116,0.283,0.479
7623,0.115,0.069,0.104,0.318
7624,0.001,0.001,0.013,0.07
7625,0,0,0,0
7626,0,0,0,0
7627,0,0,0,0
7628,0,0,0,0
7629,0,0,0,0
7630,0,0,0,0
7631,0,0,0,0
7632,0,0,0,0
7633,0,0,0,0
7634,0,0,0,0
7635,0,0,0,0
7636,0,0,0,0
7637,0,0,0,0
7638,0,0,0,0
7639,0,0,0,0
7640,0.011,0,0.001,0.125
7641,0.049,0.011,0.032,0.341
7642,0.126,0.03,0.088,0.477
7643,0.2,0.046,0.155,0.552
7644,0.159,0.052,0.265,0.531
7645,0.103,0.039,0.304,0.373
7646,0.08,0.02,0.126,0.174
7647,0.049,0.008,0.061,0.063
7648,0,0,0.016,0.008
7649,0,0,0,0
7650,0,0,0,0
7651,0,0,0,0
7652,0,0,0,0
7653,0,0,0,0
7654,0,0,0,0
7655,0,0,0,0
7656,0,0,0,0
7657,0,0,0,0
7658,0,0,0,0
7659,0,0,0,0
7660,0,0,0,0
7661,0,0,0,0
7662,0,0,0,0
7663,0,0,0,0
7664,0.012,0,0,0.009
7665,0.028,0.006,0.007,0.042
7666,0.053,0.019,0.022,0.075
7667,0.108,0.028,0.045,0.13
7668,0.252,0.032,0.069,0.188
7669,0.267,0.021,0.069,0.216
7670,0.106,0.01,0.041,0.202
7671,0.03,0.002,0.021,0.158
7672,0,0,0.004,0.037
7673,0,0,0,0
7674,0,0,0,0
7675,0,0,0,0
7676,0,0,0,0
7677,0,0,0,0
7678,0,0,0,0
7679,0,0,0,0
7680,0,0,0,0
7681,0,0,0,0
7682,0,0,0,0
7683,0,0,0,0
7684,0,0,0,0
7685,0,0,0,0
7686,0,0,0,0
7687,0,0,0,0
7688,0.07,0.001,0.016,0.097
7689,0.173,0.02,0.12,0.314
7690,0.344,0.047,0.203,0.418
7691,0.495,0.067,0.251,0.331
7692,0.483,0.076,0.368,0.191
7693,0.376,0.078,0.4,0.124
7694,0.176,0.063,0.316,0.083
7695,0.049,0.032,0.186,0.042
7696,0,0,0.031,0.002
7697,0,0,0,0
7698,0,0,0,0
7699,0,0,0,0
7700,0,0,0,0
7701,0,0,0,0
7702,0,0,0,0
7703,0,0,0,0
7704,0,0,0,0
7705,0,0,0,0
7706,0,0,0,0
7707,0,0,0,0
7708,0,0,0,0
7709,0,0,0,0
7710,0,0,0,0
7711,0,0,0,0
7712,0.012,0.001,0.001,0.001
7713,0.049,0.02,0.03,0.008
7714,0.084,0.051,0.077,0.02
7715,0.081,0.088,0.113,0.034
7716,0.066,0.113,0.111,0.045
7717,0.045,0.13,0.085,0.044
7718,0.023,0.083,0.046,0.03
7719,0.006,0.027,0.017,0.015
7720,0,0,0,0
7721,0,0,0,0
7722,0,0,0,0
7723,0,0,0,0
7724,0,0,0,0
7725,0,0,0,0
7726,0,0,0,0
7727,0,0,0,0
7728,0,0,0,0
7729,0,0,0,0
7730,0,0,0,0
7731,0,0,0,0
7732,0,0,0,0
7733,0,0,0,0
7734,0,0,0,0
7735,0,0,0,0
7736,0.001,0.001,0.002,0.006
7737,0.012,0.033,0.042,0.032
7738,0.022,0.084,0.098,0.064
7739,0.032,0.128,0.116,0.085
7740,0.035,0.103,0.122,0.083
7741,0.03,0.069,0.117,0.09
7742,0.018,0.043,0.087,0.063
7743,0.004,0.017,0.037,0.036
7744,0,0,0.002,0.002
7745,0,0,0,0
7746,0,0,0,0
7747,0,0,0,0
7748,0,0,0,0
7749,0,0,0,0
7750,0,0,0,0
7751,0,0,0,0
7752,0,0,0,0
7753,0,0,0,0
7754,0,0,0,0
7755,0,0,0,0
7756,0,0,0,0
7757,0,0,0,0
7758,0,0,0,0
7759,0,0,0,0
7760,0.023,0.006,0.003,0.09
7761,0.097,0.085,0.041,0.204
7762,0.15,0.221,0.11,0.269
7763,0.179,0.336,0.179,0.381
7764,0.16,0.369,0.189,0.462
7765,0.134,0.365,0.17,0.413
7766,0.085,0.237,0.138,0.314
7767,0.027,0.103,0.1,0.206
7768,0,0,0.02,0.023
7769,0,0,0,0
7770,0,0,0,0
7771,0,0,0,0
7772,0,0,0,0
7773,0,0,0,0
7774,0,0,0,0
7775,0,0,0,0
7776,0,0,0,0
7777,0,0,0,0
7778,0,0,0,0
7779,0,0,0,0
7780,0,0,0,0
7781,0,0,0,0
7782,0,0,0,0
7783,0,0,0,0
7784,0.008,0.001,0.006,0.017
7785,0.039,0.027,0.059,0.062
7786,0.073,0.059,0.237,0.113
7787,0.112,0.106,0.499,0.146
7788,0.252,0.173,0.544,0.147
7789,0.19,0.158,0.51,0.107
7790,0.14,0.119,0.416,0.071
7791,0.044,0.055,0.258,0.038
7792,0,0,0.035,0.003
7793,0,0,0,0
7794,0,0,0,0
7795,0,0,0,0
7796,0,0,0,0
7797,0,0,0,0
7798,0,0,0,0
7799,0,0,0,0
7800,0,0,0,0
7801,0,0,0,0
7802,0,0,0,0
7803,0,0,0,0
7804,0,0,0,0
7805,0,0,0,0
7806,0,0,0,0
7807,0,0,0,0
7808,0.061,0,0.005,0.035
7809,0.227,0.036,0.064,0.127
7810,0.332,0.097,0.167,0.243
7811,0.198,0.089,0.283,0.373
7812,0.188,0.046,0.424,0.47
7813,0.302,0.027,0.388,0.503
7814,0.238,0.015,0.284,0.424
7815,0.112,0.005,0.147,0.249
7816,0,0,0.015,0.024
7817,0,0,0,0
7818,0,0,0,0
7819,0,0,0,0
7820,0,0,0,0
7821,0,0,0,0
7822,0,0,0,0
7823,0,0,0,0
7824,0,0,0,0
7825,0,0,0,0
7826,0,0,0,0
7827,0,0,0,0
7828,0,0,0,0
7829,0,0,0,0
7830,0,0,0,0
7831,0,0,0,0
7832,0.016,0.001,0.003,0.103
7833,0.104,0.028,0.051,0.334
7834,0.267,0.048,0.145,0.493
7835,0.444,0.065,0.268,0.578
7836,0.469,0.071,0.352,0.597
7837,0.403,0.058,0.404,0.558
7838,0.282,0.046,0.315,0.459
7839,0.123,0.02,0.171,0.29
7840,0,0,0.014,0.032
7841,0,0,0,0
7842,0,0,0,0
7843,0,0,0,0
7844,0,0,0,0
7845,0,0,0,0
7846,0,0,0,0
7847,0,0,0,0
7848,0,0,0,0
7849,0,0,0,0
7850,0,0,0,0
7851,0,0,0,0
7852,0,0,0,0
7853,0,0,0,0
7854,0,0,0,0
7855,0,0,0,0
7856,0.005,0.003,0.003,0.02
7857,0.021,0.083,0.071,0.105
7858,0.024,0.265,0.188,0.3
7859,0.013,0.412,0.493,0.47
7860,0.014,0.458,0.563,0.492
7861,0.045,0.387,0.541,0.425
7862,0.072,0.187,0.448,0.273
7863,0.033,0.038,0.248,0.125
7864,0,0,0.017,0.008
7865,0,0,0,0
7866,0,0,0,0
7867,0,0,0,0
7868,0,0,0,0
7869,0,0,0,0
7870,0,0,0,0
7871,0,0,0,0
7872,0,0,0,0
7873,0,0,0,0
7874,0,0,0,0
7875,0,0,0,0
7876,0,0,0,0
7877,0,0,0,0
7878,0,0,0,0
7879,0,0,0,0
7880,0.002,0.002,0.006,0.008
7881,0.031,0.042,0.09,0.047
7882,0.062,0.069,0.374,0.099
7883,0.081,0.099,0.493,0.133
7884,0.089,0.124,0.509,0.143
7885,0.074,0.118,0.417,0.125
7886,0.039,0.072,0.26,0.071
7887,0.008,0.024,0.133,0.025
7888,0,0,0.013,0
7889,0,0,0,0
7890,0,0,0,0
7891,0,0,0,0
7892,0,0,0,0
7893,0,0,0,0
7894,0,0,0,0
7895,0,0,0,0
7896,0,0,0,0
7897,0,0,0,0
7898,0,0,0,0
7899,0,0,0,0
7900,0,0,0,0
7901,0,0,0,0
7902,0,0,0,0
7903,0,0,0,0
7904,0.02,0,0.001,0.008
7905,0.108,0.024,0.022,0.046
7906,0.265,0.068,0.046,0.08
7907,0.371,0.107,0.069,0.106
7908,0.418,0.231,0.078,0.116
7909,0.369,0.349,0.063,0.088
7910,0.217,0.3,0.034,0.06
7911,0.08,0.133,0.011,0.025
7912,0,0,0,0
7913,0,0,0,0
7914,0,0,0,0
7915,0,0,0,0
7916,0,0,0,0
7917,0,0,0,0
7918,0,0,0,0
7919,0,0,0,0
7920,0,0,0,0
7921,0,0,0,0
7922,0,0,0,0
7923,0,0,0,0
7924,0,0,0,0
7925,0,0,0,0
7926,0,0,0,0
7927,0,0,0,0
7928,0.039,0,0.001,0.04
7929,0.2,0.038,0.047,0.175
7930,0.37,0.177,0.117,0.263
7931,0.471,0.344,0.152,0.309
7932,0.49,0.412,0.148,0.288
7933,0.434,0.353,0.121,0.212
7934,0.293,0.212,0.057,0.128
7935,0.102,0.068,0.014,0.054
7936,0,0,0,0.003
7937,0,0,0,0
7938,0,0,0,0
7939,0,0,0,0
7940,0,0,0,0
7941,0,0,0,0
7942,0,0,0,0
7943,0,0,0,0
7944,0,0,0,0
7945,0,0,0,0
7946,0,0,0,0
7947,0,0,0,0
7948,0,0,0,0
7949,0,0,0,0
7950,0,0,0,0
7951,0,0,0,0
7952,0.034,0.002,0.003,0.053
7953,0.177,0.097,0.085,0.253
7954,0.324,0.261,0.247,0.438
7955,0.448,0.377,0.373,0.536
7956,0.472,0.419,0.403,0.564
7957,0.388,0.393,0.364,0.526
7958,0.166,0.292,0.268,0.414
7959,0.05,0.117,0.142,0.199
7960,0,0,0.009,0.01
7961,0,0,0,0
7962,0,0,0,0
7963,0,0,0,0
7964,0,0,0,0
7965,0,0,0,0
7966,0,0,0,0
7967,0,0,0,0
7968,0,0,0,0
7969,0,0,0,0
7970,0,0,0,0
7971,0,0,0,0
7972,0,0,0,0
7973,0,0,0,0
7974,0,0,0,0
7975,0,0,0,0
7976,0.019,0,0.008,0.021
7977,0.102,0.04,0.144,0.122
7978,0.181,0.087,0.3,0.266
7979,0.219,0.12,0.476,0.394
7980,0.201,0.136,0.519,0.402
7981,0.162,0.167,0.487,0.359
7982,0.115,0.136,0.394,0.271
7983,0.037,0.041,0.228,0.134
7984,0,0,0.014,0.006
7985,0,0,0,0
7986,0,0,0,0
7987,0,0,0,0
7988,0,0,0,0
7989,0,0,0,0
7990,0,0,0,0
7991,0,0,0,0
7992,0,0,0,0
7993,0,0,0,0
7994,0,0,0,0
7995,0,0,0,0
7996,0,0,0,0
7997,0,0,0,0
7998,0,0,0,0
7999,0,0,0,0
8000,0.015,0,0.002,0.026
8001,0.079,0.027,0.07,0.134
8002,0.145,0.07,0.181,0.319
8003,0.212,0.101,0.293,0.391
8004,0.255,0.117,0.376,0.336
8005,0.235,0.1,0.374,0.217
8006,0.142,0.065,0.292,0.113
8007,0.042,0.02,0.141,0.051
8008,0,0,0.006,0.002
8009,0,0,0,0
8010,0,0,0,0
8011,0,0,0,0
8012,0,0,0,0
8013,0,0,0,0
8014,0,0,0,0
8015,0,0,0,0
8016,0,0,0,0
8017,0,0,0,0
8018,0,0,0,0
8019,0,0,0,0
8020,0,0,0,0
8021,0,0,0,0
8022,0,0,0,0
8023,0,0,0,0
8024,0.026,0.004,0.002,0
8025,0.13,0.175,0.084,0.009
8026,0.228,0.371,0.223,0.029
8027,0.309,0.48,0.349,0.042
8028,0.325,0.512,0.334,0.058
8029,0.244,0.47,0.226,0.073
8030,0.143,0.351,0.129,0.03
8031,0.038,0.158,0.051,0.008
8032,0,0,0.001,0
8033,0,0,0,0
8034,0,0,0,0
8035,0,0,0,0
8036,0,0,0,0
8037,0,0,0,0
8038,0,0,0,0
8039,0,0,0,0
8040,0,0,0,0
8041,0,0,0,0
8042,0,0,0,0
8043,0,0,0,0
8044,0,0,0,0
8045,0,0,0,0
8046,0,0,0,0
8047,0,0,0,0
8048,0.027,0,0.001,0.004
8049,0.163,0.061,0.073,0.037
8050,0.357,0.143,0.2,0.093
8051,0.419,0.275,0.294,0.14
8052,0.345,0.33,0.299,0.159
8053,0.207,0.29,0.241,0.151
8054,0.092,0.198,0.138,0.098
8055,0.017,0.064,0.045,0.036
8056,0,0,0,0
8057,0,0,0,0
8058,0,0,0,0
8059,0,0,0,0
8060,0,0,0,0
8061,0,0,0,0
8062,0,0,0,0
8063,0,0,0,0
8064,0,0,0,0
8065,0,0,0,0
8066,0,0,0,0
8067,0,0,0,0
8068,0,0,0,0
8069,0,0,0,0
8070,0,0,0,0
8071,0,0,0,0
8072,0.011,0,0,0.013
8073,0.075,0.042,0.06,0.089
8074,0.162,0.104,0.15,0.21
8075,0.227,0.154,0.229,0.274
8076,0.242,0.178,0.239,0.254
8077,0.207,0.161,0.198,0.223
8078,0.127,0.107,0.115,0.136
8079,0.029,0.036,0.043,0.051
8080,0,0,0,0.001
8081,0,0,0,0
8082,0,0,0,0
8083,0,0,0,0
8084,0,0,0,0
8085,0,0,0,0
8086,0,0,0,0
8087,0,0,0,0
8088,0,0,0,0
8089,0,0,0,0
8090,0,0,0,0
8091,0,0,0,0
8092,0,0,0,0
8093,0,0,0,0
8094,0,0,0,0
8095,0,0,0,0
8096,0.007,0,0,0.006
8097,0.044,0.024,0.034,0.042
8098,0.069,0.069,0.094,0.094
8099,0.073,0.096,0.158,0.166
8100,0.062,0.098,0.198,0.217
8101,0.048,0.086,0.179,0.211
8102,0.034,0.051,0.121,0.118
8103,0.013,0.011,0.048,0.035
8104,0,0,0,0
8105,0,0,0,0
8106,0,0,0,0
8107,0,0,0,0
8108,0,0,0,0
8109,0,0,0,0
8110,0,0,0,0
8111,0,0,0,0
8112,0,0,0,0
8113,0,0,0,0
8114,0,0,0,0
8115,0,0,0,0
8116,0,0,0,0
8117,0,0,0,0
8118,0,0,0,0
8119,0,0,0,0
8120,0,0,0,0.012
8121,0.013,0.01,0.042,0.074
8122,0.024,0.037,0.086,0.143
8123,0.059,0.069,0.169,0.182
8124,0.073,0.094,0.236,0.19
8125,0.082,0.09,0.233,0.158
8126,0.052,0.051,0.144,0.104
8127,0.01,0.009,0.055,0.041
8128,0,0,0,0
8129,0,0,0,0
8130,0,0,0,0
8131,0,0,0,0
8132,0,0,0,0
8133,0,0,0,0
8134,0,0,0,0
8135,0,0,0,0
8136,0,0,0,0
8137,0,0,0,0
8138,0,0,0,0
8139,0,0,0,0
8140,0,0,0,0
8141,0,0,0,0
8142,0,0,0,0
8143,0,0,0,0
8144,0.008,0,0,0.003
8145,0.078,0.013,0.017,0.044
8146,0.173,0.051,0.054,0.104
8147,0.253,0.087,0.071,0.153
8148,0.284,0.124,0.07,0.162
8149,0.281,0.121,0.05,0.137
8150,0.194,0.077,0.029,0.095
8151,0.041,0.021,0.008,0.038
8152,0,0,0,0
8153,0,0,0,0
8154,0,0,0,0
8155,0,0,0,0
8156,0,0,0,0
8157,0,0,0,0
8158,0,0,0,0
8159,0,0,0,0
8160,0,0,0,0
8161,0,0,0,0
8162,0,0,0,0
8163,0,0,0,0
8164,0,0,0,0
8165,0,0,0,0
8166,0,0,0,0
8167,0,0,0,0
8168,0.003,0,0,0.01
8169,0.036,0.005,0.029,0.074
8170,0.081,0.015,0.105,0.149
8171,0.138,0.024,0.182,0.178
8172,0.141,0.032,0.237,0.175
8173,0.093,0.022,0.197,0.153
8174,0.052,0.006,0.076,0.105
8175,0.011,0,0.013,0.043
8176,0,0,0,0
8177,0,0,0,0
8178,0,0,0,0
8179,0,0,0,0
8180,0,0,0,0
8181,0,0,0,0
8182,0,0,0,0
8183,0,0,0,0
8184,0,0,0,0
8185,0,0,0,0
8186,0,0,0,0
8187,0,0,0,0
8188,0,0,0,0
8189,0,0,0,0
8190,0,0,0,0
8191,0,0,0,0
8192,0.008,0,0,0.009
8193,0.044,0.007,0.05,0.072
8194,0.325,0.04,0.247,0.142
8195,0.448,0.077,0.39,0.175
8196,0.45,0.077,0.396,0.165
8197,0.377,0.06,0.314,0.187
8198,0.224,0.028,0.181,0.136
8199,0.046,0.004,0.057,0.046
8200,0,0,0,0
8201,0,0,0,0
8202,0,0,0,0
8203,0,0,0,0
8204,0,0,0,0
8205,0,0,0,0
8206,0,0,0,0
8207,0,0,0,0
8208,0,0,0,0
8209,0,0,0,0
8210,0,0,0,0
8211,0,0,0,0
8212,0,0,0,0
8213,0,0,0,0
8214,0,0,0,0
8215,0,0,0,0
8216,0.015,0,0,0.011
8217,0.111,0.003,0.011,0.088
8218,0.261,0.017,0.046,0.21
8219,0.433,0.026,0.095,0.443
8220,0.457,0.029,0.148,0.509
8221,0.401,0.015,0.179,0.475
8222,0.264,0.009,0.087,0.374
8223,0.068,0,0.029,0.165
8224,0,0,0,0.003
8225,0,0,0,0
8226,0,0,0,0
8227,0,0,0,0
8228,0,0,0,0
8229,0,0,0,0
8230,0,0,0,0
8231,0,0,0,0
8232,0,0,0,0
8233,0,0,0,0
8234,0,0,0,0
8235,0,0,0,0
8236,0,0,0,0
8237,0,0,0,0
8238,0,0,0,0
8239,0,0,0,0
8240,0.002,0,0,0.049
8241,0.016,0.001,0.001,0.145
8242,0.027,0.018,0.015,0.173
8243,0.033,0.057,0.064,0.186
8244,0.031,0.097,0.093,0.176
8245,0.024,0.101,0.117,0.153
8246,0.017,0.077,0.129,0.103
8247,0.003,0.019,0.074,0.038
8248,0,0,0,0
8249,0,0,0,0
8250,0,0,0,0
8251,0,0,0,0
8252,0,0,0,0
8253,0,0,0,0
8254,0,0,0,0
8255,0,0,0,0
8256,0,0,0,0
8257,0,0,0,0
8258,0,0,0,0
8259,0,0,0,0
8260,0,0,0,0
8261,0,0,0,0
8262,0,0,0,0
8263,0,0,0,0
8264,0.004,0,0,0.003
8265,0.032,0.001,0.006,0.033
8266,0.047,0.011,0.021,0.063
8267,0.058,0.033,0.036,0.076
8268,0.07,0.044,0.037,0.09
8269,0.039,0.026,0.031,0.196
8270,0.014,0.013,0.022,0.161
8271,0.002,0.003,0.009,0.051
8272,0,0,0,0
8273,0,0,0,0
8274,0,0,0,0
8275,0,0,0,0
8276,0,0,0,0
8277,0,0,0,0
8278,0,0,0,0
8279,0,0,0,0
8280,0,0,0,0
8281,0,0,0,0
8282,0,0,0,0
8283,0,0,0,0
8284,0,0,0,0
8285,0,0,0,0
8286,0,0,0,0
8287,0,0,0,0
8288,0.001,0,0,0.028
8289,0.022,0,0.005,0.222
8290,0.05,0.005,0.02,0.441
8291,0.063,0.007,0.065,0.54
8292,0.057,0.005,0.112,0.534
8293,0.031,0,0.081,0.482
8294,0.012,0,0.032,0.404
8295,0.001,0,0.01,0.23
8296,0,0,0,0.005
8297,0,0,0,0
8298,0,0,0,0
8299,0,0,0,0
8300,0,0,0,0
8301,0,0,0,0
8302,0,0,0,0
8303,0,0,0,0
8304,0,0,0,0
8305,0,0,0,0
8306,0,0,0,0
8307,0,0,0,0
8308,0,0,0,0
8309,0,0,0,0
8310,0,0,0,0
8311,0,0,0,0
8312,0.003,0,0,0.024
8313,0.039,0.009,0.01,0.1
8314,0.086,0.043,0.031,0.188
8315,0.115,0.079,0.047,0.3
8316,0.106,0.098,0.044,0.396
8317,0.071,0.119,0.035,0.395
8318,0.034,0.103,0.024,0.311
8319,0.003,0.024,0.008,0.143
8320,0,0,0,0.002
8321,0,0,0,0
8322,0,0,0,0
8323,0,0,0,0
8324,0,0,0,0
8325,0,0,0,0
8326,0,0,0,0
8327,0,0,0,0
8328,0,0,0,0
8329,0,0,0,0
8330,0,0,0,0
8331,0,0,0,0
8332,0,0,0,0
8333,0,0,0,0
8334,0,0,0,0
8335,0,0,0,0
8336,0,0,0,0.025
8337,0.025,0.009,0.116,0.177
8338,0.06,0.034,0.294,0.344
8339,0.09,0.067,0.427,0.487
8340,0.101,0.079,0.493,0.48
8341,0.08,0.061,0.463,0.371
8342,0.038,0.025,0.374,0.24
8343,0.005,0.002,0.185,0.118
8344,0,0,0.002,0.001
8345,0,0,0,0
8346,0,0,0,0
8347,0,0,0,0
8348,0,0,0,0
