Hour,Zone1,Zone2
4769,53988,53988
4770,54199,54199
4771,52898,52898
4772,50571,50571
4773,49413,49413
4774,49093,49093
4775,46277,46277
4776,43465,43465
4777,41523,41523
4778,40323,40323
4779,39565,39565
4780,39443,39443
4781,39328,39328
4782,40046,40046
4783,42579,42579
4784,46044,46044
4785,48926,48926
4786,51271,51271
4787,53545,53545
4788,53439,53439
4789,51974,51974
4790,50616,50616
4791,50126,50126
4792,49730,49730
4793,50509,50509
4794,51464,51464
4795,51256,51256
4796,50371,50371
4797,50398,50398
4798,51009,51009
4799,48074,48074
4800,45591,45591
4801,43787,43787
4802,42804,42804
4803,42747,42747
4804,44194,44194
4805,48001,48001
4806,56333,56333
4807,63120,63120
4808,66858,66858
4809,68237,68237
4810,70210,70210
4811,71635,71635
4812,71112,71112
4813,70411,70411
4814,69305,69305
4815,68305,68305
4816,66957,66957
4817,66537,66537
4818,65893,65893
4819,64638,64638
4820,62100,62100
4821,60283,60283
4822,58138,58138
4823,53679,53679
4824,50310,50310
4825,48298,48298
4826,47591,47591
4827,47685,47685
4828,48745,48745
4829,51714,51714
4830,59357,59357
4831,65750,65750
4832,69474,69474
4833,71062,71062
4834,72796,72796
4835,74133,74133
4836,73439,73439
4837,72913,72913
4838,71544,71544
4839,70357,70357
4840,68653,68653
4841,67811,67811
4842,66742,66742
4843,65268,65268
4844,62580,62580
4845,60802,60802
4846,58805,58805
4847,54216,54216
4848,50834,50834
4849,48718,48718
4850,47673,47673
4851,47914,47914
4852,48697,48697
4853,51512,51512
4854,59001,59001
4855,65524,65524
4856,69138,69138
4857,70703,70703
4858,72572,72572
4859,73920,73920
4860,73045,73045
4861,72318,72318
4862,71273,71273
4863,69964,69964
4864,68537,68537
4865,67728,67728
4866,66633,66633
4867,65305,65305
4868,62304,62304
4869,60520,60520
4870,58026,58026
4871,53581,53581
4872,50424,50424
4873,48452,48452
4874,47346,47346
4875,47467,47467
4876,48498,48498
4877,51405,51405
4878,58543,58543
4879,64585,64585
4880,68056,68056
4881,69380,69380
4882,70797,70797
4883,72367,72367
4884,71665,71665
4885,70561,70561
4886,69440,69440
4887,68211,68211
4888,66876,66876
4889,66086,66086
4890,65099,65099
4891,63899,63899
4892,61100,61100
4893,59587,59587
4894,57441,57441
4895,52896,52896
4896,49718,49718
4897,47704,47704
4898,46600,46600
4899,46544,46544
4900,47470,47470
4901,50375,50375
4902,57525,57525
4903,63512,63512
4904,67108,67108
4905,68290,68290
4906,70100,70100
4907,71405,71405
4908,70770,70770
4909,69119,69119
4910,67410,67410
4911,66138,66138
4912,64947,64947
4913,64491,64491
4914,63623,63623
4915,62294,62294
4916,59798,59798
4917,58314,58314
4918,56126,56126
4919,52222,52222
4920,48747,48747
4921,46618,46618
4922,45115,45115
4923,44477,44477
4924,44435,44435
4925,44439,44439
4926,46283,46283
4927,49655,49655
4928,53904,53904
4929,57185,57185
4930,58937,58937
4931,60143,60143
4932,58807,58807
4933,56956,56956
4934,55635,55635
4935,54483,54483
4936,54080,54080
4937,54095,54095
4938,53954,53954
4939,52970,52970
4940,50682,50682
4941,49606,49606
4942,48336,48336
4943,45368,45368
4944,42530,42530
4945,40606,40606
4946,39464,39464
4947,38862,38862
4948,38636,38636
4949,38364,38364
4950,38784,38784
4951,41193,41193
4952,44727,44727
4953,47631,47631
4954,49770,49770
4955,51752,51752
4956,51480,51480
4957,49464,49464
4958,48245,48245
4959,47342,47342
4960,46846,46846
4961,47798,47798
4962,49024,49024
4963,49507,49507
4964,49089,49089
4965,49268,49268
4966,48685,48685
4967,45534,45534
4968,43072,43072
4969,41446,41446
4970,40714,40714
4971,41000,41000
4972,42514,42514
4973,46554,46554
4974,54529,54529
4975,61057,61057
4976,64956,64956
4977,66722,66722
4978,68817,68817
4979,70576,70576
4980,69613,69613
4981,68735,68735
4982,67568,67568
4983,66601,66601
4984,65128,65128
4985,64563,64563
4986,63948,63948
4987,62779,62779
4988,59910,59910
4989,58323,58323
4990,55753,55753
4991,51019,51019
4992,47655,47655
4993,45913,45913
4994,45021,45021
4995,45099,45099
4996,46119,46119
4997,49319,49319
4998,56387,56387
4999,62580,62580
5000,66044,66044
5001,67819,67819
5002,69792,69792
5003,71051,71051
5004,70215,70215
5005,69117,69117
5006,68089,68089
5007,66769,66769
5008,65159,65159
5009,64667,64667
5010,63881,63881
5011,62902,62902
5012,60036,60036
5013,58458,58458
5014,55536,55536
5015,50924,50924
5016,47790,47790
5017,46141,46141
5018,45127,45127
5019,45215,45215
5020,46314,46314
5021,49374,49374
5022,56322,56322
5023,62399,62399
5024,65842,65842
5025,67288,67288
5026,69025,69025
5027,70476,70476
5028,69523,69523
5029,68624,68624
5030,67198,67198
5031,65990,65990
5032,64442,64442
5033,64241,64241
5034,63625,63625
5035,62636,62636
5036,59845,59845
5037,58591,58591
5038,55740,55740
5039,51340,51340
5040,48332,48332
5041,46405,46405
5042,45294,45294
5043,45342,45342
5044,46389,46389
5045,49470,49470
5046,56099,56099
5047,62130,62130
5048,65726,65726
5049,67205,67205
5050,68836,68836
5051,70282,70282
5052,69435,69435
5053,68362,68362
5054,67305,67305
5055,66072,66072
5056,64433,64433
5057,63853,63853
5058,63190,63190
5059,62071,62071
5060,59521,59521
5061,58234,58234
5062,55392,55392
5063,50931,50931
5064,47580,47580
5065,45542,45542
5066,44404,44404
5067,44474,44474
5068,45810,45810
5069,48941,48941
5070,55676,55676
5071,61459,61459
5072,65171,65171
5073,66442,66442
5074,68018,68018
5075,68784,68784
5076,67855,67855
5077,66123,66123
5078,64278,64278
5079,62900,62900
5080,61651,61651
5081,61102,61102
5082,60255,60255
5083,58971,58971
5084,56676,56676
5085,55589,55589
5086,53224,53224
5087,49229,49229
5088,45960,45960
5089,43565,43565
5090,42153,42153
5091,41606,41606
5092,41652,41652
5093,42068,42068
5094,43887,43887
5095,47472,47472
5096,51644,51644
5097,54698,54698
5098,56310,56310
5099,57034,57034
5100,55492,55492
5101,53868,53868
5102,52957,52957
5103,52015,52015
5104,51357,51357
5105,52038,52038
5106,52071,52071
5107,51310,51310
5108,49378,49378
5109,49009,49009
5110,47591,47591
5111,44263,44263
5112,41178,41178
5113,39283,39283
5114,38022,38022
5115,37229,37229
5116,37061,37061
5117,37093,37093
5118,37638,37638
5119,40059,40059
5120,43683,43683
5121,46766,46766
5122,49076,49076
5123,51075,51075
5124,50637,50637
5125,49219,49219
5126,47812,47812
5127,47125,47125
5128,46754,46754
5129,47685,47685
5130,48793,48793
5131,49211,49211
5132,48896,48896
5133,49635,49635
5134,49204,49204
5135,45708,45708
5136,43141,43141
5137,41507,41507
5138,40696,40696
5139,40847,40847
5140,42125,42125
5141,45763,45763
5142,53513,53513
5143,59963,59963
5144,64174,64174
5145,66307,66307
5146,68470,68470
5147,70185,70185
5148,69594,69594
5149,69066,69066
5150,67988,67988
5151,66986,66986
5152,65416,65416
5153,64623,64623
5154,63633,63633
5155,62548,62548
5156,60099,60099
5157,59303,59303
5158,56288,56288
5159,51827,51827
5160,48481,48481
5161,46470,46470
5162,45208,45208
5163,45015,45015
5164,46000,46000
5165,49402,49402
5166,56136,56136
5167,62292,62292
5168,66247,66247
5169,67912,67912
5170,69791,69791
5171,71478,71478
5172,70843,70843
5173,70182,70182
5174,68796,68796
5175,67483,67483
5176,65829,65829
5177,65144,65144
5178,64594,64594
5179,63020,63020
5180,60369,60369
5181,59181,59181
5182,55816,55816
5183,51313,51313
5184,47988,47988
5185,46005,46005
5186,44953,44953
5187,44858,44858
5188,45979,45979
5189,49206,49206
5190,55672,55672
5191,61508,61508
5192,65130,65130
5193,66593,66593
5194,68332,68332
5195,70032,70032
5196,69527,69527
5197,68698,68698
5198,67664,67664
5199,66261,66261
5200,64534,64534
5201,63876,63876
5202,63189,63189
5203,62096,62096
5204,59735,59735
5205,59129,59129
5206,56210,56210
5207,51677,51677
5208,48369,48369
5209,46449,46449
5210,45444,45444
5211,45437,45437
5212,46528,46528
5213,49610,49610
5214,56025,56025
5215,61983,61983
5216,65615,65615
5217,67473,67473
5218,69414,69414
5219,71056,71056
5220,70493,70493
5221,69742,69742
5222,68577,68577
5223,67411,67411
5224,65872,65872
5225,65334,65334
5226,64485,64485
5227,63390,63390
5228,60904,60904
5229,60065,60065
5230,57146,57146
5231,52566,52566
5232,49298,49298
5233,47064,47064
5234,46002,46002
5235,45841,45841
5236,46641,46641
5237,49724,49724
5238,56015,56015
5239,62132,62132
5240,65848,65848
5241,67935,67935
5242,69946,69946
5243,71093,71093
5244,69870,69870
5245,68296,68296
5246,66605,66605
5247,65159,65159
5248,64016,64016
5249,63308,63308
5250,62212,62212
5251,60948,60948
5252,58049,58049
5253,57165,57165
5254,54415,54415
5255,50564,50564
5256,47334,47334
5257,45141,45141
5258,43808,43808
5259,43340,43340
5260,43302,43302
5261,43922,43922
5262,45701,45701
5263,49181,49181
5264,53092,53092
5265,56310,56310
5266,58213,58213
5267,59131,59131
5268,57895,57895
5269,56222,56222
5270,54848,54848
5271,54012,54012
5272,53347,53347
5273,53444,53444
5274,53284,53284
5275,52628,52628
5276,50683,50683
5277,50404,50404
5278,48620,48620
5279,45411,45411
5280,42680,42680
5281,40672,40672
5282,39427,39427
5283,38748,38748
5284,38757,38757
5285,38847,38847
5286,39195,39195
5287,41536,41536
5288,44877,44877
5289,48014,48014
5290,50243,50243
5291,52305,52305
5292,51889,51889
5293,50278,50278
5294,49257,49257
5295,48713,48713
5296,48282,48282
5297,49311,49311
5298,50441,50441
5299,50591,50591
5300,50357,50357
5301,51259,51259
5302,50125,50125
5303,46898,46898
5304,44324,44324
5305,42748,42748
5306,41929,41929
5307,41926,41926
5308,43119,43119
5309,47002,47002
5310,54301,54301
5311,60833,60833
5312,64908,64908
5313,66963,66963
5314,68966,68966
5315,70295,70295
5316,69818,69818
5317,69037,69037
5318,68008,68008
5319,66803,66803
5320,65339,65339
5321,64914,64914
5322,64524,64524
5323,63522,63522
5324,61099,61099
5325,59943,59943
5326,55958,55958
5327,51404,51404
5328,48412,48412
5329,46795,46795
5330,45765,45765
5331,45836,45836
5332,46675,46675
5333,50033,50033
5334,56500,56500
5335,62378,62378
5336,65652,65652
5337,66948,66948
5338,68869,68869
5339,70434,70434
5340,70058,70058
5341,69396,69396
5342,68144,68144
5343,66982,66982
5344,65534,65534
5345,64874,64874
5346,64075,64075
5347,62891,62891
5348,60843,60843
5349,60029,60029
5350,56461,56461
5351,52149,52149
5352,48877,48877
5353,47014,47014
5354,45910,45910
5355,45855,45855
5356,46891,46891
5357,50190,50190
5358,57100,57100
5359,62950,62950
5360,66637,66637
5361,68015,68015
5362,69590,69590
5363,71058,71058
5364,70578,70578
5365,69740,69740
5366,68472,68472
5367,67321,67321
5368,65924,65924
5369,65386,65386
5370,64575,64575
5371,63481,63481
5372,61344,61344
5373,60451,60451
5374,56690,56690
5375,52162,52162
5376,49016,49016
5377,47230,47230
5378,46001,46001
5379,46046,46046
5380,46902,46902
5381,50342,50342
5382,56980,56980
5383,62578,62578
5384,65875,65875
5385,67438,67438
5386,68847,68847
5387,70465,70465
5388,70089,70089
5389,69706,69706
5390,68580,68580
5391,67706,67706
5392,66080,66080
5393,65545,65545
5394,64742,64742
5395,63559,63559
5396,61498,61498
5397,60632,60632
5398,56982,56982
5399,52698,52698
5400,49571,49571
5401,47638,47638
5402,46220,46220
5403,46184,46184
5404,46987,46987
5405,50275,50275
5406,56977,56977
5407,62681,62681
5408,66218,66218
5409,67770,67770
5410,69456,69456
5411,70691,70691
5412,69849,69849
5413,68217,68217
5414,66439,66439
5415,65030,65030
5416,63896,63896
5417,63113,63113
5418,62682,62682
5419,61055,61055
5420,58846,58846
5421,57437,57437
5422,53894,53894
5423,50009,50009
5424,47072,47072
5425,45019,45019
5426,43492,43492
5427,42882,42882
5428,42866,42866
5429,43391,43391
5430,44839,44839
5431,47888,47888
5432,51636,51636
5433,54697,54697
5434,56684,56684
5435,57954,57954
5436,57032,57032
5437,55165,55165
5438,53571,53571
5439,52620,52620
5440,51983,51983
5441,52460,52460
5442,52697,52697
5443,52061,52061
5444,50584,50584
5445,50169,50169
5446,47804,47804
5447,44903,44903
5448,42198,42198
5449,40264,40264
5450,38954,38954
5451,38548,38548
5452,38539,38539
5453,38978,38978
5454,39590,39590
5455,41388,41388
5456,44521,44521
5457,47495,47495
5458,49995,49995
5459,52583,52583
5460,52305,52305
5461,50559,50559
5462,49254,49254
5463,48756,48756
5464,48581,48581
5465,49637,49637
5466,50884,50884
5467,50849,50849
5468,50797,50797
5469,50814,50814
5470,49096,49096
5471,45868,45868
5472,43604,43604
5473,42153,42153
5474,41426,41426
5475,41675,41675
5476,43012,43012
5477,47201,47201
5478,55408,55408
5479,61848,61848
5480,65591,65591
5481,67406,67406
5482,69297,69297
5483,70836,70836
5484,70136,70136
5485,69178,69178
5486,67807,67807
5487,66369,66369
5488,64819,64819
5489,64627,64627
5490,64433,64433
5491,63430,63430
5492,61579,61579
5493,59587,59587
5494,55113,55113
5495,50816,50816
5496,47631,47631
5497,45816,45816
5498,44966,44966
5499,45109,45109
5500,46075,46075
5501,49757,49757
5502,56923,56923
5503,62737,62737
5504,66067,66067
5505,67452,67452
5506,69216,69216
5507,70461,70461
5508,69715,69715
5509,68764,68764
5510,67098,67098
5511,65942,65942
5512,64669,64669
5513,64303,64303
5514,63585,63585
5515,62489,62489
5516,61102,61102
5517,59733,59733
5518,55306,55306
5519,50660,50660
5520,47561,47561
5521,45729,45729
5522,44836,44836
5523,44871,44871
5524,45905,45905
5525,49728,49728
5526,56456,56456
5527,62158,62158
5528,65452,65452
5529,66850,66850
5530,68343,68343
5531,69871,69871
5532,68825,68825
5533,67898,67898
5534,66626,66626
5535,65220,65220
5536,63988,63988
5537,63445,63445
5538,63013,63013
5539,62214,62214
5540,60873,60873
5541,59523,59523
5542,55119,55119
5543,50505,50505
5544,47443,47443
5545,45653,45653
5546,44697,44697
5547,44775,44775
5548,45934,45934
5549,49582,49582
5550,56635,56635
5551,62223,62223
5552,65548,65548
5553,66816,66816
5554,68442,68442
5555,69836,69836
5556,69096,69096
5557,68233,68233
5558,66837,66837
5559,65608,65608
5560,64180,64180
5561,63857,63857
5562,63304,63304
5563,62362,62362
5564,61051,61051
5565,59746,59746
5566,55497,55497
5567,50851,50851
5568,47693,47693
5569,45812,45812
5570,44778,44778
5571,44885,44885
5572,45811,45811
5573,49574,49574
5574,56438,56438
5575,61995,61995
5576,65404,65404
5577,66962,66962
5578,68394,68394
5579,69458,69458
5580,68345,68345
5581,67123,67123
5582,65218,65218
5583,63871,63871
5584,62667,62667
5585,62095,62095
5586,61340,61340
5587,60014,60014
5588,58396,58396
5589,57375,57375
5590,53498,53498
5591,49559,49559
5592,46422,46422
5593,44467,44467
5594,43041,43041
5595,42515,42515
5596,42511,42511
5597,43274,43274
5598,44899,44899
5599,47966,47966
5600,51930,51930
5601,55299,55299
5602,57390,57390
5603,58457,58457
5604,57445,57445
5605,55226,55226
5606,53714,53714
5607,52790,52790
5608,52037,52037
5609,52027,52027
5610,52194,52194
5611,51595,51595
5612,50505,50505
5613,50286,50286
5614,47966,47966
5615,44911,44911
5616,41996,41996
5617,39682,39682
5618,38540,38540
5619,37918,37918
5620,37652,37652
5621,38045,38045
5622,38468,38468
5623,40413,40413
5624,44143,44143
5625,47299,47299
5626,49855,49855
5627,52551,52551
5628,52170,52170
5629,50291,50291
5630,49286,49286
5631,48277,48277
5632,47624,47624
5633,48587,48587
5634,50175,50175
5635,50821,50821
5636,51621,51621
5637,51232,51232
5638,49458,49458
5639,46310,46310
5640,43793,43793
5641,42597,42597
5642,41814,41814
5643,42255,42255
5644,43901,43901
5645,48128,48128
5646,56190,56190
5647,62569,62569
5648,66192,66192
5649,67916,67916
5650,69995,69995
5651,70977,70977
5652,70072,70072
5653,69774,69774
5654,69255,69255
5655,68162,68162
5656,66381,66381
5657,65737,65737
5658,65309,65309
5659,64773,64773
5660,63434,63434
5661,61168,61168
5662,56189,56189
5663,51586,51586
5664,48326,48326
5665,46660,46660
5666,45490,45490
5667,45504,45504
5668,46615,46615
5669,50708,50708
5670,58575,58575
5671,64064,64064
5672,67616,67616
5673,68820,68820
5674,70637,70637
5675,71926,71926
5676,70765,70765
5677,69805,69805
5678,68418,68418
5679,67045,67045
5680,65314,65314
5681,64672,64672
5682,64164,64164
5683,63443,63443
5684,62858,62858
5685,60939,60939
5686,56446,56446
5687,51873,51873
5688,48988,48988
5689,47072,47072
5690,45925,45925
5691,45957,45957
5692,47105,47105
5693,51181,51181
5694,58746,58746
5695,64098,64098
5696,67177,67177
5697,68530,68530
5698,70435,70435
5699,71792,71792
5700,71083,71083
5701,70305,70305
5702,69270,69270
5703,68083,68083
5704,66224,66224
5705,65264,65264
5706,64693,64693
5707,63722,63722
5708,63202,63202
5709,61864,61864
5710,57446,57446
5711,52711,52711
5712,49558,49558
5713,47502,47502
5714,46251,46251
5715,46289,46289
5716,47429,47429
5717,51408,51408
5718,59117,59117
5719,64769,64769
5720,67804,67804
5721,69042,69042
5722,70941,70941
5723,72460,72460
5724,71886,71886
5725,71346,71346
5726,70189,70189
5727,68656,68656
5728,66921,66921
5729,66472,66472
5730,66157,66157
5731,65257,65257
5732,64388,64388
5733,61678,61678
5734,56941,56941
5735,52446,52446
5736,49399,49399
5737,47420,47420
5738,46436,46436
5739,46523,46523
5740,47462,47462
5741,51066,51066
5742,58733,58733
5743,64403,64403
5744,67796,67796
5745,69034,69034
5746,70757,70757
5747,71858,71858
5748,70385,70385
5749,68770,68770
5750,66931,66931
5751,65500,65500
5752,63932,63932
5753,63714,63714
5754,62776,62776
5755,61514,61514
5756,60626,60626
5757,58485,58485
5758,54393,54393
5759,50569,50569
5760,47436,47436
5761,45300,45300
5762,43983,43983
5763,43372,43372
5764,43368,43368
5765,44290,44290
5766,46131,46131
5767,49153,49153
5768,53103,53103
5769,56348,56348
5770,58310,58310
5771,59196,59196
5772,58259,58259
5773,56206,56206
5774,54575,54575
5775,53536,53536
5776,52983,52983
5777,53093,53093
5778,53118,53118
5779,52538,52538
5780,52263,52263
5781,50987,50987
5782,48366,48366
5783,45143,45143
5784,42327,42327
5785,40475,40475
5786,39130,39130
5787,38582,38582
5788,38626,38626
5789,39162,39162
5790,39742,39742
5791,41690,41690
5792,45302,45302
5793,48408,48408
5794,50992,50992
5795,53086,53086
5796,52740,52740
5797,50955,50955
5798,49742,49742
5799,49028,49028
5800,48850,48850
5801,49452,49452
5802,50835,50835
5803,51405,51405
5804,52998,52998
5805,52577,52577
5806,50743,50743
5807,47493,47493
5808,45075,45075
5809,43616,43616
5810,42902,42902
5811,43140,43140
5812,44380,44380
5813,49044,49044
5814,57922,57922
5815,64138,64138
5816,67633,67633
5817,69541,69541
5818,71479,71479
5819,72782,72782
5820,72151,72151
5821,71542,71542
5822,70523,70523
5823,69330,69330
5824,67613,67613
5825,66839,66839
5826,66244,66244
5827,65140,65140
5828,65198,65198
5829,62578,62578
5830,57873,57873
5831,53276,53276
5832,50949,50949
5833,49167,49167
5834,48209,48209
5835,48035,48035
5836,49078,49078
5837,52832,52832
5838,60886,60886
5839,66661,66661
5840,69887,69887
5841,70984,70984
5842,72787,72787
5843,74402,74402
5844,73903,73903
5845,72633,72633
5846,71383,71383
5847,70315,70315
5848,68781,68781
5849,67845,67845
5850,67414,67414
5851,66725,66725
5852,65638,65638
5853,62870,62870
5854,58277,58277
5855,53618,53618
5856,50628,50628
5857,48587,48587
5858,47547,47547
5859,47777,47777
5860,48930,48930
5861,52934,52934
5862,60932,60932
5863,66112,66112
5864,69183,69183
5865,70236,70236
5866,71729,71729
5867,72776,72776
5868,71895,71895
5869,70995,70995
5870,69818,69818
5871,68442,68442
5872,66679,66679
5873,66095,66095
5874,65937,65937
5875,65590,65590
5876,65364,65364
5877,62214,62214
5878,57467,57467
5879,52671,52671
5880,49697,49697
5881,47878,47878
5882,46883,46883
5883,47140,47140
5884,48202,48202
5885,52330,52330
5886,60735,60735
5887,66037,66037
5888,69009,69009
5889,69867,69867
5890,71216,71216
5891,72419,72419
5892,71488,71488
5893,70734,70734
5894,69340,69340
5895,68211,68211
5896,66552,66552
5897,65948,65948
5898,65612,65612
5899,65685,65685
5900,65578,65578
5901,62269,62269
5902,57311,57311
5903,52787,52787
5904,49522,49522
5905,47621,47621
5906,46694,46694
5907,46775,46775
5908,47942,47942
5909,52024,52024
5910,60146,60146
5911,65407,65407
5912,68349,68349
5913,69446,69446
5914,70987,70987
5915,72211,72211
5916,71171,71171
5917,69212,69212
5918,67654,67654
5919,65910,65910
5920,64786,64786
5921,64155,64155
5922,63728,63728
5923,63332,63332
5924,63220,63220
5925,59946,59946
5926,55904,55904
5927,51788,51788
5928,48253,48253
5929,46084,46084
5930,44835,44835
5931,44198,44198
5932,44195,44195
5933,45003,45003
5934,47028,47028
5935,49831,49831
5936,53730,53730
5937,56968,56968
5938,59208,59208
5939,60556,60556
5940,59559,59559
5941,57739,57739
5942,55915,55915
5943,54689,54689
5944,54172,54172
5945,54809,54809
5946,55342,55342
5947,55257,55257
5948,54933,54933
5949,52280,52280
5950,49739,49739
5951,46577,46577
5952,43320,43320
5953,41257,41257
5954,40396,40396
5955,40110,40110
5956,40167,40167
5957,40761,40761
5958,41599,41599
5959,43136,43136
5960,46750,46750
5961,50210,50210
5962,52673,52673
5963,55445,55445
5964,55094,55094
5965,53162,53162
5966,51491,51491
5967,50361,50361
5968,50073,50073
5969,51325,51325
5970,52400,52400
5971,52992,52992
5972,54105,54105
5973,52287,52287
5974,50461,50461
5975,47046,47046
5976,44435,44435
5977,43076,43076
5978,42368,42368
5979,42791,42791
5980,44285,44285
5981,49138,49138
5982,58613,58613
5983,64865,64865
5984,68549,68549
5985,69801,69801
5986,71158,71158
5987,72318,72318
5988,71687,71687
5989,70927,70927
5990,69678,69678
5991,68402,68402
5992,66739,66739
5993,66335,66335
5994,66153,66153
5995,66341,66341
5996,66328,66328
5997,62450,62450
5998,57676,57676
5999,52922,52922
6000,49688,49688
6001,47762,47762
6002,46827,46827
6003,47239,47239
6004,48644,48644
6005,52746,52746
6006,61367,61367
6007,66644,66644
6008,69471,69471
6009,70287,70287
6010,71683,71683
6011,72840,72840
6012,71932,71932
6013,71373,71373
6014,69912,69912
6015,68350,68350
6016,66624,66624
6017,66298,66298
6018,66003,66003
6019,66342,66342
6020,66705,66705
6021,62634,62634
6022,57762,57762
6023,52901,52901
6024,49715,49715
6025,47659,47659
6026,46706,46706
6027,46944,46944
6028,48503,48503
6029,52739,52739
6030,61117,61117
6031,66457,66457
6032,68991,68991
6033,69708,69708
6034,71089,71089
6035,72553,72553
6036,71751,71751
6037,70863,70863
6038,69372,69372
6039,67832,67832
6040,66151,66151
6041,65655,65655
6042,65534,65534
6043,65671,65671
6044,66280,66280
6045,62591,62591
6046,57624,57624
6047,52876,52876
6048,49668,49668
6049,47879,47879
6050,46791,46791
6051,46917,46917
6052,48302,48302
6053,52577,52577
6054,61165,61165
6055,66128,66128
6056,68794,68794
6057,69507,69507
6058,70574,70574
6059,71607,71607
6060,70868,70868
6061,70196,70196
6062,69094,69094
6063,67709,67709
6064,66117,66117
6065,65593,65593
6066,65711,65711
6067,66297,66297
6068,66825,66825
6069,62790,62790
6070,58149,58149
6071,53515,53515
6072,50313,50313
6073,48269,48269
6074,47167,47167
6075,47454,47454
6076,48627,48627
6077,52712,52712
6078,61326,61326
6079,66692,66692
6080,69234,69234
6081,70007,70007
6082,70982,70982
6083,71852,71852
6084,70756,70756
6085,69146,69146
6086,67841,67841
6087,66370,66370
6088,65096,65096
6089,64689,64689
6090,64152,64152
6091,64253,64253
6092,64256,64256
6093,60278,60278
6094,56006,56006
6095,51599,51599
6096,48218,48218
6097,46210,46210
6098,45037,45037
6099,44663,44663
6100,44807,44807
6101,45762,45762
6102,47947,47947
6103,50820,50820
6104,54788,54788
6105,57846,57846
6106,59619,59619
6107,60780,60780
6108,59655,59655
6109,57543,57543
6110,55921,55921
6111,55108,55108
6112,54618,54618
6113,54962,54962
6114,55841,55841
6115,56701,56701
6116,56562,56562
6117,53440,53440
6118,50312,50312
6119,46860,46860
6120,43647,43647
6121,41523,41523
6122,40309,40309
6123,39779,39779
6124,39762,39762
6125,40329,40329
6126,41332,41332
6127,42803,42803
6128,46501,46501
6129,49969,49969
6130,52386,52386
6131,54922,54922
6132,54786,54786
6133,52648,52648
6134,51319,51319
6135,50199,50199
6136,50084,50084
6137,51446,51446
6138,53087,53087
6139,54456,54456
6140,55658,55658
6141,53237,53237
6142,51446,51446
6143,48164,48164
6144,45622,45622
6145,44116,44116
6146,43408,43408
6147,43781,43781
6148,45516,45516
6149,50452,50452
6150,60606,60606
6151,66763,66763
6152,70186,70186
6153,71027,71027
6154,72345,72345
6155,73571,73571
6156,73169,73169
6157,72547,72547
6158,70311,70311
6159,69705,69705
6160,68008,68008
6161,67685,67685
6162,67166,67166
6163,67807,67807
6164,67441,67441
6165,63375,63375
6166,58373,58373
6167,53761,53761
6168,50403,50403
6169,48710,48710
6170,47672,47672
6171,48018,48018
6172,49434,49434
6173,53536,53536
6174,62860,62860
6175,67742,67742
6176,70329,70329
6177,71088,71088
6178,72452,72452
6179,73933,73933
6180,73003,73003
6181,71821,71821
6182,70940,70940
6183,69774,69774
6184,67890,67890
6185,67359,67359
6186,67083,67083
6187,68126,68126
6188,67847,67847
6189,63745,63745
6190,58680,58680
6191,53815,53815
6192,50689,50689
6193,48676,48676
6194,47530,47530
6195,47627,47627
6196,49163,49163
6197,53665,53665
6198,63118,63118
6199,68593,68593
6200,71077,71077
6201,71574,71574
6202,73080,73080
6203,74508,74508
6204,73767,73767
6205,73002,73002
6206,71432,71432
6207,70469,70469
6208,68730,68730
6209,69102,69102
6210,69096,69096
6211,69955,69955
6212,68351,68351
6213,64431,64431
6214,59844,59844
6215,55085,55085
6216,51450,51450
6217,49474,49474
6218,48521,48521
6219,48508,48508
6220,49673,49673
6221,53919,53919
6222,63253,63253
6223,68647,68647
6224,71385,71385
6225,72156,72156
6226,73752,73752
6227,75225,75225
6228,74174,74174
6229,73406,73406
6230,71980,71980
6231,70626,70626
6232,69125,69125
6233,68955,68955
6234,68899,68899
6235,69732,69732
6236,68253,68253
6237,63922,63922
6238,59099,59099
6239,54252,54252
6240,50811,50811
6241,48517,48517
6242,47527,47527
6243,47736,47736
6244,48978,48978
6245,53188,53188
6246,62336,62336
6247,67643,67643
6248,69847,69847
6249,70376,70376
6250,71528,71528
6251,72298,72298
6252,71547,71547
6253,69638,69638
6254,67607,67607
6255,66338,66338
6256,65328,65328
6257,64620,64620
6258,64394,64394
6259,65499,65499
6260,64757,64757
6261,60198,60198
6262,55791,55791
6263,51667,51667
6264,48146,48146
6265,46169,46169
6266,44849,44849
6267,44419,44419
6268,44691,44691
6269,45552,45552
6270,48059,48059
6271,50838,50838
6272,54934,54934
6273,57916,57916
6274,59627,59627
6275,60567,60567
6276,59419,59419
6277,57277,57277
6278,55534,55534
6279,54762,54762
6280,53904,53904
6281,54457,54457
6282,55398,55398
6283,56692,56692
6284,55875,55875
6285,52406,52406
6286,49745,49745
6287,46322,46322
6288,43072,43072
6289,40821,40821
6290,39922,39922
6291,39482,39482
6292,39671,39671
6293,40425,40425
6294,41525,41525
6295,42814,42814
6296,46283,46283
6297,49726,49726
6298,52386,52386
6299,54793,54793
6300,54630,54630
6301,52610,52610
6302,51184,51184
6303,50257,50257
6304,49928,49928
6305,51392,51392
6306,53369,53369
6307,55313,55313
6308,55502,55502
6309,52772,52772
6310,50949,50949
6311,47477,47477
6312,44936,44936
6313,43406,43406
6314,42635,42635
6315,43326,43326
6316,45152,45152
6317,50164,50164
6318,60647,60647
6319,66546,66546
6320,68913,68913
6321,69603,69603
6322,70959,70959
