"","BNL_pv_national_current","BNL_wind_onshore_current","BNL_wind_offshore_current","DE_pv_national_current","DE_wind_onshore_current","DE_wind_offshore_current","DK_pv_national_current","DK_wind_onshore_current","DK_wind_offshore_current","FR_pv_national_current","FR_wind_onshore_current","FR_wind_offshore_current","GB_pv_national_current","GB_wind_onshore_current","GB_wind_offshore_current","IBE_pv_national_current","IBE_wind_onshore_current","BNL_load_entsoe_power_statistics","DE_load_entsoe_power_statistics","DK_load_entsoe_power_statistics","FR_load_entsoe_power_statistics","GB_load_entsoe_power_statistics","IBE_load_entsoe_power_statistics"
"268079",0,0.0433954,0.0874358,0,0.0833,0.0233,0,0.1018,0.1444,0,0.1689,0.221,0,0.1696,0.2489,0,0.197267,18130,39400,2529,37808,24521,30098
"268080",0,0.034759,0.1005904,0,0.0666,0.027,0,0.1084,0.1399,0,0.1513,0.1145,0,0.1591,0.2304,0,0.1842205,17295,37535,2391,36371,22189,28416
"268081",0,0.0333156,0.1108952,0,0.0499,0.0291,0,0.1092,0.1328,0,0.137,0.0923,0,0.1523,0.2088,0,0.1775065,16694,36289,2323,33959,21012,27029
"268082",0,0.0397176,0.1195844,0,0.037,0.0333,0,0.1087,0.1313,0,0.1284,0.125,0,0.1387,0.1818,0,0.1766175,16425,35504,2317,32041,20169,25979
"268083",0,0.0511278,0.1217978,0,0.0316,0.0407,0,0.1006,0.1291,0,0.1249,0.2267,0,0.1159,0.1496,0,0.180771,16231,35339,2306,31414,19663,25432
"268084",0,0.057116,0.1087374,3e-04,0.0352,0.0485,6e-04,0.0965,0.1168,0,0.1207,0.3542,0,0.0908,0.1118,0,0.1844525,16107,35378,2272,31500,19466,25200
"268085",0.0106026,0.0572686,0.0937436,0.0293,0.0375,0.0566,0.0237,0.0897,0.0993,0.003,0.1172,0.4464,8e-04,0.0768,0.0825,0,0.1936805,15898,35898,2350,30646,18957,25198
"268086",0.0718822,0.048851,0.0769201,0.1186,0.0157,0.0612,0.0696,0.0765,0.0816,0.0674,0.0912,0.4464,0.0301,0.0733,0.0696,0.0137075,0.191566,16398,38271,2571,32054,19562,24455
"268087",0.1697058,0.0265302,0.0518949,0.2398,0.0094,0.0652,0.1244,0.0628,0.0691,0.1961,0.0478,0.2348,0.0905,0.07,0.0635,0.119925,0.1529625,17330,41824,2896,34622,21162,25357
"268088",0.3115028,0.0202074,0.0456671,0.3617,0.0161,0.067,0.1992,0.0579,0.0629,0.3465,0.0423,0.1258,0.1693,0.0753,0.0792,0.27751,0.157148,18163,44855,3137,37155,23471,27231
"268089",0.4528882,0.021187,0.0479715,0.469,0.01,0.0663,0.3259,0.0812,0.0629,0.4801,0.06,0.2552,0.242,0.0939,0.1066,0.42996,0.1905425,18825,47116,3262,38917,25295,29010
"268090",0.5633016,0.0188958,0.0449491,0.5511,0.0045,0.0604,0.5033,0.1019,0.0648,0.5818,0.0699,0.4654,0.3021,0.108,0.1278,0.5503765,0.220805,19197,49083,3302,40243,26049,30300
"268091",0.6186398,0.0150818,0.0363726,0.6016,0.0033,0.0503,0.5863,0.1107,0.0655,0.6467,0.0749,0.5265,0.3525,0.1211,0.1471,0.6327535,0.231663,19340,48653,3270,42007,26060,31085
"268092",0.6337028,0.0102722,0.024221,0.6195,0.0045,0.0369,0.5995,0.1134,0.0658,0.6738,0.0826,0.5913,0.4023,0.1432,0.176,0.675915,0.2364815,19135,47255,3213,39385,25970,31889
"268093",0.6315754,0.0057356,0.0116521,0.5911,0.0068,0.0238,0.5534,0.1067,0.0654,0.6634,0.0922,0.6142,0.432,0.1698,0.2112,0.6815765,0.242014,18758,45872,3143,38241,25005,32322
"268094",0.5957382,0.0034986,0.0055975,0.5239,0.0092,0.0112,0.4507,0.0954,0.0613,0.6161,0.1042,0.6008,0.4184,0.2013,0.2359,0.650307,0.248795,18639,45183,3139,37080,24319,31915
"268095",0.5092808,0.0053598,0.0087733,0.4216,0.0113,0.0039,0.3313,0.0808,0.0536,0.5328,0.1172,0.5649,0.3659,0.2279,0.2481,0.5825755,0.2519025,18782,44832,3202,36427,24266,31418
"268096",0.39252,0.0123786,0.0183497,0.2943,0.0137,0.0017,0.2137,0.0582,0.0402,0.4165,0.1279,0.5408,0.2986,0.2327,0.2563,0.4786045,0.2419525,19387,45764,3426,36974,25362,31103
"268097",0.2635958,0.022289,0.0285851,0.1696,0.019,0.0035,0.1275,0.0372,0.0308,0.2759,0.1314,0.5048,0.2178,0.2425,0.2671,0.342153,0.221117,19748,46851,3462,38353,27116,31171
"268098",0.1283226,0.035013,0.0405006,0.0687,0.0384,0.0097,0.0593,0.0268,0.0263,0.1369,0.1371,0.4332,0.1246,0.266,0.3019,0.1897545,0.1992225,19746,47258,3313,39044,27971,31407
"268099",0.0282934,0.0593796,0.0671277,0.0077,0.0855,0.0208,0.0101,0.0242,0.0242,0.0319,0.1607,0.4303,0.0451,0.3068,0.3738,0.0581405,0.18487,19646,46949,3176,38664,28444,31978
"268100",0,0.1188614,0.1250055,0,0.1325,0.0387,0,0.0228,0.0262,3e-04,0.2011,0.5149,0.0039,0.3735,0.4413,0.0012805,0.2030855,19806,47681,3125,40306,28375,33535
"268101",0,0.1947804,0.2005926,0,0.1529,0.0637,0,0.0201,0.0311,0,0.2254,0.5954,0,0.4253,0.4901,0,0.215324,20170,47276,3062,44081,28859,34834
"268102",0,0.2537858,0.2667864,0,0.1543,0.0863,0,0.0163,0.0349,0,0.2433,0.6443,0,0.4409,0.5381,0,0.209749,19195,43847,2794,42455,26756,33224
"268103",0,0.2832496,0.3275343,0,0.1455,0.1053,0,0.0122,0.039,0,0.2613,0.6366,0,0.4631,0.589,0,0.202808,18114,41337,2665,37272,23133,30997
"268104",0,0.2997044,0.3723219,0,0.1361,0.1285,0,0.011,0.0441,0,0.2734,0.594,0,0.4652,0.6107,0,0.1915605,17370,39731,2571,36039,20664,29014
"268105",0,0.3229918,0.384594,0,0.1286,0.1559,0,0.0156,0.05,0,0.2804,0.4902,0,0.4637,0.614,0,0.17631,16952,38926,2518,33958,19751,27608
"268106",0,0.3396604,0.378374,0,0.1238,0.1915,0,0.0274,0.0598,0,0.2824,0.3528,0,0.4716,0.6013,0,0.165268,16795,39065,2523,32477,19079,26778
"268107",0,0.350576,0.3641634,0,0.1224,0.2328,0,0.046,0.0735,0,0.275,0.2528,0,0.4797,0.589,0,0.1556395,16870,40317,2576,32713,18705,26523
"268108",0,0.351477,0.3725456,3e-04,0.1246,0.2674,0.0025,0.068,0.0873,0,0.2536,0.2221,0,0.4681,0.5599,0,0.140484,17460,43899,2696,34692,18852,26939
"268109",0.0113472,0.3416482,0.419227,0.0323,0.1073,0.2907,0.0619,0.0746,0.0952,0.0032,0.2345,0.2256,9e-04,0.4437,0.5377,0,0.1246135,18545,51484,3154,36551,19493,28719
"268110",0.0855594,0.2549732,0.3880652,0.1325,0.0605,0.3185,0.1666,0.0542,0.0981,0.068,0.1616,0.2431,0.035,0.413,0.4978,0.010864,0.110804,20493,57802,3753,40025,23055,30643
"268111",0.2134134,0.1665556,0.3164573,0.2681,0.0456,0.3513,0.294,0.0566,0.1065,0.1947,0.0874,0.2153,0.1106,0.3861,0.4507,0.1048505,0.078489,22435,61937,4083,43632,27767,34006
"268112",0.3595548,0.158227,0.2729575,0.4005,0.0686,0.3688,0.4329,0.0829,0.129,0.3393,0.087,0.2431,0.2053,0.398,0.4566,0.2458075,0.072509,23707,64054,4231,46110,31097,37577
"268113",0.4850542,0.205813,0.26161,0.5109,0.079,0.3815,0.533,0.1014,0.1581,0.4674,0.0921,0.2854,0.3127,0.4271,0.4976,0.384877,0.1041465,24250,66197,4350,47602,32234,39407
"268114",0.5799368,0.2100488,0.2670054,0.5918,0.0777,0.388,0.5941,0.1233,0.192,0.564,0.0987,0.3347,0.4275,0.4585,0.5192,0.494329,0.1372565,24675,67872,4342,49270,32151,40785
"268115",0.6402346,0.197831,0.2678723,0.6385,0.0736,0.4074,0.6228,0.156,0.2316,0.6259,0.1085,0.3811,0.5022,0.4698,0.5199,0.5731815,0.1747415,24549,67302,4286,50296,31990,41849
"268116",0.6635836,0.1856894,0.2643219,0.6454,0.07,0.4055,0.6177,0.1984,0.2706,0.6484,0.1195,0.4128,0.5395,0.483,0.53,0.615137,0.2180805,24613,66771,4409,49389,31852,42380
"268117",0.6490046,0.1745944,0.2559238,0.6172,0.0654,0.4156,0.5863,0.2459,0.3058,0.6353,0.1287,0.4449,0.5316,0.4844,0.5431,0.621399,0.2560565,24335,65706,4348,48803,31285,42112
"268118",0.5984044,0.1570638,0.2367724,0.5537,0.0586,0.3899,0.514,0.2894,0.3296,0.5869,0.134,0.4683,0.5016,0.4761,0.564,0.586837,0.2866895,24165,64712,4228,47511,31034,41451
"268119",0.5076842,0.1324314,0.2119322,0.4584,0.0491,0.3265,0.4016,0.3198,0.349,0.504,0.137,0.499,0.4277,0.4704,0.5826,0.517965,0.309816,24144,63166,4126,46573,31040,41190
"268120",0.3816454,0.1065416,0.1871491,0.3348,0.0425,0.2749,0.2621,0.3358,0.3802,0.3912,0.1357,0.5279,0.3293,0.4541,0.5742,0.4153055,0.3221155,24163,62393,4176,46156,31957,41048
"268121",0.2410362,0.081383,0.1579546,0.2015,0.0443,0.2414,0.1385,0.3474,0.4175,0.2564,0.1361,0.5365,0.23,0.4269,0.5393,0.290691,0.328694,23542,61413,4094,46762,33030,40404
"268122",0.1105758,0.0540424,0.1144252,0.0824,0.0576,0.1962,0.053,0.3625,0.4698,0.1228,0.1377,0.5091,0.1362,0.3923,0.491,0.158131,0.320651,22820,60345,3869,45676,32996,39372
"268123",0.0207756,0.0357804,0.0688519,0.0097,0.0941,0.1513,0.0091,0.3713,0.5274,0.0248,0.1515,0.4551,0.0561,0.3633,0.4611,0.0460185,0.295566,22155,57952,3673,43256,32176,38565
"268124",0,0.0382104,0.0328749,0,0.1361,0.1247,0,0.3814,0.539,1e-04,0.1789,0.3854,0.0072,0.371,0.4708,0.0007185,0.2831825,21928,57180,3579,43926,31395,39018
"268125",0,0.0650244,0.0117347,0,0.1624,0.0946,0,0.3754,0.4954,0,0.1974,0.364,0,0.4062,0.4777,0,0.261108,22068,54252,3442,46846,31516,38477
"268126",0,0.1090116,0.006128,0,0.1781,0.0754,0,0.3656,0.4626,0,0.2075,0.407,0,0.4337,0.4754,0,0.233165,21016,49903,3135,44760,28845,36021
"268127",0,0.1398644,0.0100243,0,0.1846,0.0633,0,0.3639,0.4355,0,0.2099,0.4303,0,0.4556,0.4727,0,0.2085895,19576,46622,2896,39307,24784,33342
"268128",0,0.138205,0.0186422,0,0.1862,0.0524,0,0.3451,0.4205,0,0.2042,0.4434,0,0.4787,0.4676,0,0.188,18683,44642,2812,37965,21955,31014
"268129",0,0.1301162,0.0303178,0,0.1876,0.0442,0,0.3166,0.4023,0,0.1914,0.4537,0,0.5018,0.4681,0,0.168394,18144,43400,2759,35834,20755,29499
"268130",0,0.1350712,0.0341594,0,0.19,0.0398,0,0.2958,0.3911,0,0.1933,0.4537,0,0.5228,0.4818,0,0.14977,17951,43197,2771,34284,19958,28681
"268131",0,0.140598,0.0362303,0,0.196,0.0437,0,0.2762,0.3859,0,0.2083,0.4434,0,0.5388,0.5074,0,0.1377395,18023,44153,2799,34433,19518,28293
"268132",0,0.1324288,0.0485001,1e-04,0.1969,0.0659,7e-04,0.2363,0.3761,0,0.1689,0.3969,0,0.5466,0.5168,0,0.123437,18502,47491,2877,36304,19434,28438
"268133",0.0037066,0.0631854,0.0592629,0.0262,0.1821,0.1169,0.0257,0.1917,0.3352,3e-04,0.1413,0.3584,0.0011,0.5595,0.5073,0,0.1109215,19765,54097,3260,38084,19891,29975
"268134",0.0172498,0.0228462,0.0789551,0.1035,0.1001,0.1322,0.1018,0.1555,0.3117,0.0319,0.1297,0.2971,0.0369,0.5651,0.4941,0.009236,0.1009965,21644,60100,3873,41481,23058,31701
"268135",0.0740694,0.051637,0.1161538,0.2055,0.0461,0.0849,0.244,0.1651,0.2999,0.1162,0.152,0.2337,0.1123,0.5949,0.513,0.107557,0.083984,23432,63975,4221,44609,27274,34563
"268136",0.1441802,0.1146008,0.1802665,0.3115,0.0463,0.0454,0.3588,0.1865,0.3067,0.2188,0.2008,0.2384,0.2032,0.6369,0.5516,0.2604695,0.069216,24659,65620,4375,46882,29913,37767
"268137",0.2104072,0.1728476,0.2562326,0.4139,0.065,0.0392,0.414,0.1882,0.3568,0.3175,0.2372,0.2384,0.2987,0.6547,0.5924,0.4155225,0.0517425,25242,67497,4520,48089,30570,39379
"268138",0.266731,0.2069498,0.3057941,0.4837,0.0761,0.0452,0.4421,0.1483,0.3841,0.4106,0.245,0.2564,0.3925,0.6906,0.6316,0.540001,0.043909,25612,69168,4539,49381,30281,40637
"268139",0.318334,0.2253748,0.3138223,0.4975,0.0847,0.0484,0.4734,0.1171,0.3838,0.4963,0.2443,0.2751,0.4756,0.7216,0.6617,0.6280355,0.041732,25419,68558,4472,49634,30633,41610
"268140",0.3856916,0.2512894,0.3196699,0.4638,0.0946,0.0533,0.4757,0.1078,0.3817,0.5552,0.2485,0.309,0.5427,0.7403,0.6829,0.6733025,0.041257,25308,67903,4492,48348,30851,42051
"268141",0.4403142,0.27032,0.3403605,0.405,0.1151,0.0626,0.4078,0.1065,0.3802,0.5735,0.2521,0.3403,0.5606,0.7502,0.6974,0.6797595,0.047612,24827,66523,4377,47602,30530,41574
"268142",0.4808216,0.2711204,0.362505,0.3391,0.1345,0.0687,0.2948,0.0995,0.3789,0.5483,0.2513,0.3334,0.5317,0.7476,0.7083,0.6484575,0.0636705,24334,65235,4221,46372,30301,41089
"268143",0.4683462,0.2715532,0.3756421,0.2557,0.1421,0.086,0.176,0.0741,0.3086,0.4839,0.2392,0.2958,0.4501,0.7329,0.7088,0.5792585,0.0844085,23930,63593,4148,45273,30308,40995
"268144",0.38662,0.2712058,0.39463,0.1699,0.1481,0.1316,0.0955,0.0512,0.2201,0.3763,0.212,0.254,0.3364,0.7058,0.7072,0.474289,0.107906,23975,62915,4306,44928,31322,40798
"268145",0.2604332,0.2662424,0.4436735,0.0994,0.1598,0.1913,0.0464,0.0531,0.1971,0.2467,0.1798,0.2302,0.2194,0.6524,0.7016,0.33835,0.1345085,23167,62377,4231,45666,32497,40037
"268146",0.1055208,0.2324194,0.4790605,0.0387,0.1696,0.2417,0.0154,0.0809,0.2189,0.1182,0.1345,0.2076,0.1271,0.5667,0.6895,0.1870145,0.156092,22385,60844,4084,44624,32362,39290
"268147",0.0176928,0.1939096,0.4983747,0.0037,0.1637,0.3011,0.0011,0.1104,0.241,0.025,0.1037,0.1791,0.0551,0.5169,0.6807,0.055194,0.167877,21702,58254,3882,42169,31657,38526
"268148",0,0.1681076,0.5071028,0,0.1573,0.3068,0,0.1318,0.2941,1e-04,0.0889,0.1548,0.008,0.481,0.6502,0.000848,0.1650455,21525,57085,3767,43102,31502,39020
"268149",0,0.1517914,0.4889262,0,0.155,0.2419,0,0.1585,0.277,0,0.0699,0.0916,0,0.4359,0.5979,0,0.1386485,21655,53800,3529,46104,31473,38599
"268150",0,0.1398624,0.4484829,0,0.1554,0.2072,0,0.1642,0.2027,0,0.056,0.0353,0,0.391,0.5554,0,0.1145865,20622,49401,3194,44084,28664,36109
"268151",0,0.131024,0.4102829,0,0.154,0.1875,0,0.1558,0.1619,0,0.054,0.0094,0,0.3703,0.5259,0,0.107128,19192,46108,2958,38711,24786,33567
"268152",0,0.1313576,0.3865792,0,0.138,0.1768,0,0.1453,0.1919,0,0.0652,0.0037,0,0.357,0.4916,0,0.1060545,18300,44146,2824,37354,22266,31218
"268153",0,0.1414092,0.3670568,0,0.1204,0.1959,0,0.1367,0.2496,0,0.0832,0.0049,0,0.3369,0.4381,0,0.106762,17763,43114,2751,35202,21262,29677
"268154",0,0.1519318,0.3218503,0,0.103,0.211,0,0.1346,0.2825,0,0.1041,0.025,0,0.3184,0.3986,0,0.10972,17459,43021,2746,33741,20685,28771
"268155",0,0.1581738,0.2775521,0,0.0913,0.2166,0,0.1313,0.2861,0,0.1273,0.0715,0,0.3003,0.3737,0,0.119663,17412,44112,2781,33947,20395,28335
"268156",0,0.167039,0.2495602,0,0.0857,0.2048,0.0015,0.1253,0.2314,0,0.146,0.1557,0,0.276,0.3372,0,0.13211,17842,47277,2896,35815,20456,28619
"268157",0.0108756,0.1773192,0.2305769,0.0274,0.0713,0.1848,0.0398,0.1164,0.1755,0.0021,0.1563,0.2407,4e-04,0.2585,0.2994,0,0.143049,18903,53613,3287,37380,21280,30122
"268158",0.0834204,0.1288692,0.1914429,0.1247,0.0424,0.1735,0.0967,0.1008,0.1416,0.0624,0.1211,0.2701,0.0297,0.2401,0.259,0.00985,0.1506675,20669,59321,3836,40842,24702,31616
"268159",0.2090594,0.096765,0.1628435,0.2588,0.0359,0.1796,0.2243,0.1002,0.1335,0.1869,0.0651,0.1576,0.1095,0.2255,0.2277,0.1093645,0.1224595,22474,62872,4190,44235,28960,34387
"268160",0.3540436,0.1061194,0.1375361,0.3971,0.043,0.1861,0.402,0.1154,0.1395,0.3299,0.076,0.1099,0.211,0.2668,0.2368,0.26423,0.120904,23548,64307,4326,46675,31635,37714
"268161",0.4848936,0.1057414,0.1204524,0.5166,0.0457,0.1688,0.5317,0.1326,0.1461,0.4588,0.0899,0.0966,0.315,0.3087,0.2522,0.4168085,0.163196,24038,66017,4423,48172,32903,39494
"268162",0.578599,0.106152,0.1065886,0.6073,0.0408,0.1535,0.601,0.1439,0.1373,0.555,0.0951,0.13,0.3945,0.3409,0.2674,0.538442,0.195052,24401,67702,4438,49689,33004,40797
"268163",0.643276,0.1113186,0.1009876,0.6553,0.0321,0.1483,0.6205,0.1309,0.1212,0.6111,0.1,0.175,0.4609,0.3629,0.2909,0.6215445,0.2087295,24102,67215,4366,50610,32858,41876
"268164",0.6652836,0.1140252,0.098981,0.6644,0.0251,0.1275,0.5699,0.1166,0.1021,0.6307,0.109,0.2384,0.4875,0.3802,0.3256,0.6643545,0.222218,24027,66391,4377,49412,32756,42519
"268165",0.6456454,0.1142422,0.1081825,0.6357,0.0183,0.0958,0.4864,0.1081,0.0788,0.6152,0.1199,0.3037,0.4643,0.396,0.3611,0.668711,0.234635,23920,65387,4287,48931,32459,41976
"268166",0.590205,0.1117036,0.1270945,0.5703,0.0119,0.0594,0.431,0.0918,0.067,0.566,0.13,0.3868,0.4045,0.4089,0.3916,0.6364925,0.242148,23832,63984,4106,47797,32635,41452
"268167",0.4786962,0.1053634,0.1480963,0.4707,0.0076,0.0279,0.3416,0.0743,0.0582,0.4875,0.1376,0.4756,0.3211,0.4089,0.4016,0.5685695,0.2418655,23865,62280,4029,46866,33092,41312
"268168",0.313143,0.091598,0.1613103,0.3423,0.0049,0.0095,0.2384,0.0572,0.0471,0.3802,0.1414,0.5508,0.234,0.3941,0.3798,0.4642745,0.2394825,23915,61635,4150,46727,33952,41238
"268169",0.1802534,0.0820894,0.1785161,0.2018,0.0039,0.0043,0.1407,0.0436,0.0353,0.2495,0.1444,0.5621,0.1569,0.3463,0.349,0.3300325,0.2257425,23326,60954,4043,47275,34870,40569
"268170",0.0821008,0.0824878,0.2169205,0.0788,0.0058,0.0027,0.0588,0.0328,0.0247,0.1193,0.138,0.5789,0.0927,0.3031,0.3431,0.18127,0.195666,22553,59871,3828,45827,34990,39747
"268171",0.0197484,0.1080772,0.2653999,0.0074,0.0307,0.0215,0.0088,0.0236,0.0175,0.0247,0.1284,0.583,0.0359,0.2942,0.3302,0.0535465,0.162422,21770,57565,3638,43391,33800,39063
"268172",0,0.1497614,0.2870397,0,0.0841,0.0666,0,0.0169,0.0141,1e-04,0.1309,0.5164,0.0027,0.2918,0.3248,0.0007875,0.1515785,21681,56969,3559,44294,32739,39577
"268173",0,0.1796568,0.2664574,0,0.1382,0.1139,0,0.011,0.019,0,0.138,0.4508,0,0.3056,0.3229,0,0.144484,21838,54121,3445,47383,32108,39154
"268174",0,0.1938534,0.2283053,0,0.1718,0.1495,0,0.0083,0.0333,0,0.1488,0.4712,0,0.3002,0.3157,0,0.1286125,20807,49702,3181,45368,28965,36610
"268175",0,0.1973046,0.1870515,0,0.1831,0.182,0,0.0082,0.0485,0,0.1629,0.5351,0,0.2948,0.2881,0,0.1175625,19341,46458,2947,39808,25118,33823
"268176",0,0.1962982,0.1556362,0,0.1788,0.2173,0,0.0098,0.0603,0,0.1689,0.583,0,0.2787,0.2512,0,0.106671,18478,44590,2817,38418,22638,31463
"268177",0,0.1984734,0.1318768,0,0.1714,0.2603,0,0.014,0.0719,0,0.1653,0.5954,0,0.2687,0.2411,0,0.0982365,17926,43613,2780,36184,21730,29843
"268178",0,0.1998316,0.1090019,0,0.1652,0.3016,0,0.023,0.0851,0,0.1611,0.5926,0,0.2514,0.2202,0,0.0915545,17653,43614,2759,34676,21066,28898
"268179",0,0.1993372,0.0913251,0,0.1611,0.3107,0,0.0379,0.1013,0,0.1615,0.6102,0,0.2213,0.2131,0,0.08651,17676,44676,2797,34825,20671,28388
"268180",0,0.1844732,0.0751713,1e-04,0.1506,0.2994,2e-04,0.0553,0.1152,0,0.1616,0.5106,0,0.2015,0.2189,0,0.081695,18095,47703,2910,36767,20816,28512
"268181",0.0071074,0.1610598,0.0600163,0.028,0.1162,0.2721,0.0432,0.069,0.124,0.0012,0.1608,0.442,1e-04,0.1869,0.2074,0,0.0789325,19147,53991,3341,38415,21461,29958
"268182",0.059966,0.1172236,0.0453564,0.1185,0.0526,0.2389,0.1668,0.0566,0.1197,0.0526,0.1254,0.3556,0.0223,0.1651,0.206,0.010257,0.0757155,21056,59809,3976,41671,24707,31361
"268183",0.1697322,0.0597098,0.0370183,0.235,0.026,0.2001,0.3183,0.0482,0.1151,0.1676,0.0927,0.2302,0.0828,0.1525,0.2253,0.1089185,0.0525915,22976,63359,4270,45049,29126,34213
"268184",0.3206492,0.0498028,0.0591535,0.3592,0.0215,0.1576,0.4542,0.0617,0.1199,0.3029,0.1115,0.1781,0.1677,0.1642,0.2665,0.2608505,0.0295235,24206,65179,4403,47439,32241,37519
"268185",0.439812,0.0814174,0.0844892,0.4633,0.0234,0.1372,0.5442,0.0826,0.136,0.4267,0.1155,0.1225,0.2639,0.1766,0.3151,0.4101825,0.0491375,24871,67079,4529,48775,33162,39366
"268186",0.5509806,0.1115492,0.114362,0.5348,0.0304,0.1369,0.5776,0.1122,0.1603,0.5174,0.117,0.0952,0.3671,0.1803,0.351,0.5278135,0.0831445,25223,68694,4501,50221,33296,40619
"268187",0.6212126,0.148692,0.1534985,0.581,0.0412,0.1292,0.5685,0.1454,0.1803,0.5809,0.114,0.0944,0.4477,0.1817,0.3515,0.606764,0.116189,25061,68170,4431,51051,33284,41743
"268188",0.602219,0.1733886,0.2033484,0.5973,0.0468,0.1083,0.5536,0.1708,0.1901,0.6144,0.1096,0.1069,0.5039,0.1879,0.3285,0.6463215,0.1547465,24988,67439,4462,50004,32758,42434
"268189",0.5605292,0.1788566,0.2477449,0.5706,0.0456,0.0752,0.5229,0.1794,0.192,0.6061,0.1091,0.1217,0.5413,0.1969,0.3105,0.6481495,0.194527,24766,66301,4371,49544,31862,42143
"268190",0.5308062,0.1744502,0.2661815,0.5075,0.0409,0.0426,0.4405,0.1683,0.1601,0.559,0.1061,0.1359,0.5224,0.2051,0.3031,0.6123535,0.224405,24578,65151,4210,48273,31014,41607
"268191",0.4813202,0.1679158,0.2716096,0.413,0.0339,0.0218,0.3133,0.1421,0.1188,0.4781,0.0966,0.1474,0.4547,0.2121,0.3011,0.5395365,0.238038,24466,63623,4171,47418,30791,41399
"268192",0.37589,0.159365,0.2806794,0.2909,0.0283,0.0189,0.2101,0.1266,0.0949,0.363,0.0802,0.1474,0.3639,0.208,0.3,0.4289605,0.2420435,24496,63070,4278,47255,31598,41321
"268193",0.2376802,0.1446884,0.285874,0.1651,0.0246,0.0284,0.1355,0.1261,0.1036,0.2426,0.0647,0.1359,0.2566,0.1977,0.2957,0.297793,0.2445745,23906,62236,4160,47661,32674,40634
"268194",0.107644,0.127068,0.2553546,0.0607,0.0283,0.0468,0.0602,0.1352,0.1475,0.1181,0.0604,0.1325,0.1483,0.183,0.2922,0.160248,0.236717,23176,61154,3953,46314,32924,39691
"268195",0.0207262,0.115116,0.2179514,0.0052,0.0491,0.0636,0.0084,0.1555,0.218,0.0241,0.0823,0.1771,0.0586,0.1538,0.2794,0.0466085,0.2245615,22513,58720,3737,43757,32674,39084
"268196",0,0.122349,0.1928165,0,0.0762,0.071,0,0.172,0.2811,1e-04,0.1249,0.3063,0.0067,0.1398,0.27,0.0005945,0.2138045,22305,57894,3672,44714,32118,39729
"268197",0,0.1288726,0.1687164,0,0.0926,0.0775,0,0.1547,0.305,0,0.1442,0.4245,0,0.1361,0.2483,0,0.1968745,22396,55059,3549,47528,32652,39093
"268198",0,0.121696,0.147871,0,0.0974,0.0959,0,0.1251,0.2863,0,0.1443,0.4654,0,0.1261,0.2202,0,0.1723115,21369,50597,3227,45436,29892,36464
"268199",0,0.1011776,0.1219399,0,0.0955,0.1064,0,0.1021,0.2489,0,0.1358,0.4683,0,0.1141,0.1897,0,0.155113,19906,47401,2999,39873,25978,33968
"268200",0,0.0763726,0.0897498,0,0.0884,0.0962,0,0.0854,0.2188,0,0.1256,0.4566,0,0.1019,0.1588,0,0.1467245,18890,45211,2843,38545,23307,31649
"268201",0,0.0543912,0.0638243,0,0.0787,0.0769,0,0.0786,0.1972,0,0.1183,0.4027,0,0.0934,0.1294,0,0.150519,18341,44169,2788,36429,22172,30068
"268202",0,0.0397478,0.0436864,0,0.0692,0.0599,0,0.0766,0.1838,0,0.116,0.3238,0,0.0888,0.1029,0,0.155218,18107,43999,2779,34954,21478,29142
"268203",0,0.0321824,0.0262826,0,0.0588,0.0477,0,0.076,0.1792,0,0.1147,0.2589,0,0.0855,0.0821,0,0.158648,18093,44769,2826,35000,21115,28677
"268204",0,0.029571,0.013772,0,0.0488,0.0405,4e-04,0.0794,0.1772,0,0.1077,0.2131,0,0.0799,0.065,0,0.155147,18592,47781,2919,36739,21105,28781
"268205",0.0049954,0.0285712,0.0085012,0.0203,0.0377,0.0358,0.0469,0.0788,0.1561,0.0014,0.0977,0.1821,7e-04,0.0707,0.0503,0,0.146661,19534,53937,3259,38285,21865,30327
"268206",0.0652476,0.0208966,0.006736,0.0978,0.0168,0.0269,0.1646,0.0602,0.122,0.0542,0.07,0.143,0.0427,0.0574,0.0398,0.006477,0.1351795,21252,59917,3809,41340,25057,31852
"268207",0.1759568,0.0126354,0.0065503,0.2082,0.0071,0.0175,0.3094,0.0573,0.1015,0.1733,0.0433,0.0621,0.1407,0.0446,0.0283,0.079085,0.1070035,23080,63574,4167,44769,29368,34801
"268208",0.319804,0.0113376,0.008223,0.32,0.0082,0.0121,0.4474,0.0687,0.1019,0.3078,0.0402,0.0518,0.2701,0.0476,0.0244,0.2050815,0.0967445,24164,65602,4313,47362,32145,37852
"268209",0.453738,0.0103636,0.0108628,0.4157,0.0106,0.0086,0.5547,0.0757,0.1002,0.4257,0.0389,0.079,0.4034,0.049,0.0219,0.3414855,0.095882,24688,67586,4447,48776,32823,39687
"268210",0.559084,0.0077708,0.0123591,0.4874,0.0106,0.0049,0.615,0.0764,0.097,0.5095,0.0367,0.1002,0.517,0.0541,0.0211,0.458354,0.1034985,25047,68716,4433,50074,32506,40962
"268211",0.6240956,0.0062908,0.0134976,0.5441,0.0088,0.0027,0.6332,0.068,0.0944,0.5599,0.0381,0.1266,0.5889,0.0628,0.0214,0.540708,0.111966,24875,67522,4302,50953,32544,42106
