utc_timestamp,cet_cest_timestamp,interpolated_values,BE_load_entsoe_power_statistics,DE_load_entsoe_power_statistics,DK_load_entsoe_power_statistics,ES_load_entsoe_power_statistics,FR_load_entsoe_power_statistics,GB_load_entsoe_power_statistics,LU_load_entsoe_power_statistics,NL_load_entsoe_power_statistics,PT_load_entsoe_power_statistics
2015-01-10T18:00:00Z,2015-01-10T19:00:00+0100,,10844,61667,4449,32727,61888,42937,807,14684,7376
2015-01-10T19:00:00Z,2015-01-10T20:00:00+0100,,10356,57671,4161,33296,59034,40192,785,14028,7548
2015-01-10T20:00:00Z,2015-01-10T21:00:00+0100,,9933,55499,3925,33279,56707,37445,758,13304,7292
2015-01-10T21:00:00Z,2015-01-10T22:00:00+0100,,10093,54441,3706,31864,60471,34889,765,12678,6914
2015-01-10T22:00:00Z,2015-01-10T23:00:00+0100,,10152,51243,3518,29689,60574,32375,737,12038,6595
2015-01-10T23:00:00Z,2015-01-11T00:00:00+0100,,9663,47846,3400,27171,56251,29646,702,11419,6009
2015-01-11T00:00:00Z,2015-01-11T01:00:00+0100,,9242,45623,3275,24732,54957,28752,711,10853,5411
2015-01-11T01:00:00Z,2015-01-11T02:00:00+0100,,8835,44391,3197,22909,52234,27747,695,10471,4940
2015-01-11T02:00:00Z,2015-01-11T03:00:00+0100,,8582,44118,3185,21937,49590,26256,692,10257,4706
2015-01-11T03:00:00Z,2015-01-11T04:00:00+0100,,8545,44472,3237,21517,48767,25162,685,10208,4604
2015-01-11T04:00:00Z,2015-01-11T05:00:00+0100,,8460,44257,3285,21640,49613,24145,605,10266,4533
2015-01-11T05:00:00Z,2015-01-11T06:00:00+0100,,8594,43460,3439,22075,51198,24022,589,10496,4524
2015-01-11T06:00:00Z,2015-01-11T07:00:00+0100,,8628,45238,3737,22839,53145,25163,602,11019,4568
2015-01-11T07:00:00Z,2015-01-11T08:00:00+0100,,9038,48120,3973,23400,54980,26772,600,11736,4433
2015-01-11T08:00:00Z,2015-01-11T09:00:00+0100,,9596,52075,4173,25037,58282,29297,685,12443,4823
2015-01-11T09:00:00Z,2015-01-11T10:00:00+0100,,9949,55439,4310,27071,59748,32831,756,13112,5320
2015-01-11T10:00:00Z,2015-01-11T11:00:00+0100,,10208,58472,4327,28054,60881,35269,738,13370,5752
2015-01-11T11:00:00Z,2015-01-11T12:00:00+0100,,10544,58307,4332,27967,62203,36265,791,13577,5971
2015-01-11T12:00:00Z,2015-01-11T13:00:00+0100,,10340,56792,4377,28163,58185,37377,762,13532,6019
2015-01-11T13:00:00Z,2015-01-11T14:00:00+0100,,9973,55334,4361,28026,55492,37770,663,13489,5687
2015-01-11T14:00:00Z,2015-01-11T15:00:00+0100,,9744,54947,4382,26763,53819,37962,690,13443,5512
2015-01-11T15:00:00Z,2015-01-11T16:00:00+0100,,9851,55964,4649,26197,54688,39099,661,13811,5346
2015-01-11T16:00:00Z,2015-01-11T17:00:00+0100,,10660,60644,5113,26455,61252,42452,711,14986,5397
2015-01-11T17:00:00Z,2015-01-11T18:00:00+0100,,10971,61954,5002,29411,65967,44352,800,14919,6344
2015-01-11T18:00:00Z,2015-01-11T19:00:00+0100,,10851,60394,4692,31536,65903,43107,656,14643,6925
2015-01-11T19:00:00Z,2015-01-11T20:00:00+0100,,10472,57667,4363,32609,63672,40781,651,14068,7185
2015-01-11T20:00:00Z,2015-01-11T21:00:00+0100,,10045,55991,4109,32773,61287,38228,749,13327,7139
2015-01-11T21:00:00Z,2015-01-11T22:00:00+0100,,10155,55958,3753,31535,64564,34970,706,12659,6900
2015-01-11T22:00:00Z,2015-01-11T23:00:00+0100,,10145,52692,3535,29241,64168,31419,692,11795,6444
2015-01-11T23:00:00Z,2015-01-12T00:00:00+0100,,9538,49852,3309,26402,60277,27565,700,11147,5763
2015-01-12T00:00:00Z,2015-01-12T01:00:00+0100,,9112,48221,3234,24164,59788,26880,690,10720,5234
2015-01-12T01:00:00Z,2015-01-12T02:00:00+0100,,8763,47476,3278,22855,57788,26692,663,10397,4876
2015-01-12T02:00:00Z,2015-01-12T03:00:00+0100,,8568,47913,3305,22342,55812,25848,676,10406,4664
2015-01-12T03:00:00Z,2015-01-12T04:00:00+0100,,8656,49282,3400,22338,56604,25106,576,10550,4622
2015-01-12T04:00:00Z,2015-01-12T05:00:00+0100,,9163,53532,3673,23043,61229,24620,594,11075,4549
2015-01-12T05:00:00Z,2015-01-12T06:00:00+0100,,10457,62861,4321,26165,69351,26153,669,12490,4766
2015-01-12T06:00:00Z,2015-01-12T07:00:00+0100,,11548,70481,5052,31233,75178,31961,750,14752,5356
2015-01-12T07:00:00Z,2015-01-12T08:00:00+0100,,12023,73539,5432,34908,75460,39308,844,16222,6087
2015-01-12T08:00:00Z,2015-01-12T09:00:00+0100,,12075,73864,5427,36149,75334,41323,880,16703,6962
2015-01-12T09:00:00Z,2015-01-12T10:00:00+0100,,12119,75016,5368,36704,74732,42227,922,16855,7344
2015-01-12T10:00:00Z,2015-01-12T11:00:00+0100,"CZ_solar_generation_actual | CZ_wind_onshore_generation_actual",12283,75822,5405,36349,74653,42794,991,16969,7426
2015-01-12T11:00:00Z,2015-01-12T12:00:00+0100,,12190,75678,5333,35720,73579,43191,960,16825,7466
2015-01-12T12:00:00Z,2015-01-12T13:00:00+0100,,12235,75224,5301,35254,71378,43416,968,16865,7093
2015-01-12T13:00:00Z,2015-01-12T14:00:00+0100,,12100,74090,5234,33969,69114,43342,951,16700,7067
2015-01-12T14:00:00Z,2015-01-12T15:00:00+0100,,12034,73469,5152,33376,67658,43369,937,16599,7145
2015-01-12T15:00:00Z,2015-01-12T16:00:00+0100,,12091,73647,5281,33319,67810,44075,932,16864,7010
2015-01-12T16:00:00Z,2015-01-12T17:00:00+0100,,12683,75920,5642,33690,73371,47979,972,17570,7035
2015-01-12T17:00:00Z,2015-01-12T18:00:00+0100,,12700,75419,5374,36035,77128,49770,959,16832,7603
2015-01-12T18:00:00Z,2015-01-12T19:00:00+0100,,12206,73172,5014,37323,74392,48859,910,16303,7963
2015-01-12T19:00:00Z,2015-01-12T20:00:00+0100,,11519,68931,4661,37433,69860,46364,812,15547,8109
2015-01-12T20:00:00Z,2015-01-12T21:00:00+0100,,10907,65472,4364,36666,65926,43111,781,14599,7898
2015-01-12T21:00:00Z,2015-01-12T22:00:00+0100,,11013,62128,4012,34098,68757,38834,823,13563,7555
2015-01-12T22:00:00Z,2015-01-12T23:00:00+0100,,10856,57304,3720,30762,67654,34404,771,12601,7067
2015-01-12T23:00:00Z,2015-01-13T00:00:00+0100,,10174,53605,3469,28033,62816,30164,753,11804,6216
2015-01-13T00:00:00Z,2015-01-13T01:00:00+0100,NL_wind_onshore_generation_actual,9592,51447,3231,25750,61955,29354,639,11239,5574
2015-01-13T01:00:00Z,2015-01-13T02:00:00+0100,,9239,50379,3125,24517,59915,28951,696,10897,5266
2015-01-13T02:00:00Z,2015-01-13T03:00:00+0100,,8951,50859,3125,23911,57608,28174,707,10882,5052
2015-01-13T03:00:00Z,2015-01-13T04:00:00+0100,,8985,52390,3198,23876,58106,27415,693,10970,4946
2015-01-13T04:00:00Z,2015-01-13T05:00:00+0100,NL_wind_onshore_generation_actual,9501,55836,3453,24445,61776,26681,741,11392,4972
2015-01-13T05:00:00Z,2015-01-13T06:00:00+0100,,10633,64005,4143,27027,69718,27907,786,12789,5054
2015-01-13T06:00:00Z,2015-01-13T07:00:00+0100,NL_wind_onshore_generation_actual,11606,71177,4933,31924,75288,33663,900,14949,5532
2015-01-13T07:00:00Z,2015-01-13T08:00:00+0100,,11870,73326,5209,35351,74829,41017,942,16349,6256
2015-01-13T08:00:00Z,2015-01-13T09:00:00+0100,,11904,72711,5184,36288,74271,42705,914,16775,7158
2015-01-13T09:00:00Z,2015-01-13T10:00:00+0100,,11977,73463,5254,36612,73528,42933,863,16863,7549
2015-01-13T10:00:00Z,2015-01-13T11:00:00+0100,,12211,74038,5241,36296,73657,42869,911,16972,7576
2015-01-13T11:00:00Z,2015-01-13T12:00:00+0100,,12119,73907,5161,35645,72720,43301,866,16872,7568
2015-01-13T12:00:00Z,2015-01-13T13:00:00+0100,,12214,72938,5140,35172,70845,43866,897,16958,7383
2015-01-13T13:00:00Z,2015-01-13T14:00:00+0100,,12126,71660,5061,33895,68681,43823,873,16900,7370
2015-01-13T14:00:00Z,2015-01-13T15:00:00+0100,,11953,70933,4903,33283,67294,43594,925,16712,7544
2015-01-13T15:00:00Z,2015-01-13T16:00:00+0100,,11880,71383,5034,33030,67477,44023,909,16881,7449
2015-01-13T16:00:00Z,2015-01-13T17:00:00+0100,,12498,75010,5480,33542,72377,47347,931,17637,7532
2015-01-13T17:00:00Z,2015-01-13T18:00:00+0100,,12634,74874,5277,35944,75823,48967,948,16981,7794
2015-01-13T18:00:00Z,2015-01-13T19:00:00+0100,,12080,72480,4942,37553,73004,48582,914,16471,8102
2015-01-13T19:00:00Z,2015-01-13T20:00:00+0100,,11450,67848,4583,37604,68585,47039,870,15682,8204
2015-01-13T20:00:00Z,2015-01-13T21:00:00+0100,,10852,64158,4261,36831,64866,44168,823,14783,7900
2015-01-13T21:00:00Z,2015-01-13T22:00:00+0100,,10977,60995,3910,33972,67459,40205,817,13689,7519
2015-01-13T22:00:00Z,2015-01-13T23:00:00+0100,,10879,56068,3599,30733,66367,36018,786,12755,7035
2015-01-13T23:00:00Z,2015-01-14T00:00:00+0100,,10167,52417,3368,28057,61713,31727,691,11903,6132
2015-01-14T00:00:00Z,2015-01-14T01:00:00+0100,,9713,50182,3220,25764,60808,30616,702,11372,5590
2015-01-14T01:00:00Z,2015-01-14T02:00:00+0100,,9365,49597,3185,24495,58851,30156,630,11151,5204
2015-01-14T02:00:00Z,2015-01-14T03:00:00+0100,,9277,50086,3209,23887,56872,29345,631,11049,5006
2015-01-14T03:00:00Z,2015-01-14T04:00:00+0100,,9256,51780,3260,23892,57228,28651,648,11123,4906
2015-01-14T04:00:00Z,2015-01-14T05:00:00+0100,,9679,55368,3510,24438,60847,28038,676,11541,4865
2015-01-14T05:00:00Z,2015-01-14T06:00:00+0100,,10731,63745,4193,27040,68387,29160,736,12911,5035
2015-01-14T06:00:00Z,2015-01-14T07:00:00+0100,,11672,71209,4955,31798,74184,34746,832,15166,5449
2015-01-14T07:00:00Z,2015-01-14T08:00:00+0100,,12221,73442,5251,35150,74558,42473,853,16674,6140
2015-01-14T08:00:00Z,2015-01-14T09:00:00+0100,,12328,73351,5226,35953,74445,44320,869,17060,7028
2015-01-14T09:00:00Z,2015-01-14T10:00:00+0100,,12376,74385,5316,36439,74281,44773,880,17131,7354
2015-01-14T10:00:00Z,2015-01-14T11:00:00+0100,,12622,75853,5302,36048,74258,44128,905,17143,7477
2015-01-14T11:00:00Z,2015-01-14T12:00:00+0100,,12387,75222,5175,35561,73145,43569,898,17051,7538
2015-01-14T12:00:00Z,2015-01-14T13:00:00+0100,,12332,74654,5174,35186,71262,43634,881,16951,7122
2015-01-14T13:00:00Z,2015-01-14T14:00:00+0100,,12034,73782,5083,33909,69157,43785,855,16738,7148
2015-01-14T14:00:00Z,2015-01-14T15:00:00+0100,,11898,72659,4951,33322,67583,44164,788,16572,7262
2015-01-14T15:00:00Z,2015-01-14T16:00:00+0100,,11797,72788,5163,33330,67895,44946,771,16654,7194
2015-01-14T16:00:00Z,2015-01-14T17:00:00+0100,,12465,75725,5606,33811,73418,48365,807,17612,7173
2015-01-14T17:00:00Z,2015-01-14T18:00:00+0100,,12725,75517,5380,36114,77093,49506,829,17068,7625
2015-01-14T18:00:00Z,2015-01-14T19:00:00+0100,,12270,73439,5029,37535,74243,48778,805,16575,7999
2015-01-14T19:00:00Z,2015-01-14T20:00:00+0100,,11606,69237,4676,37633,69582,46751,751,15767,8091
2015-01-14T20:00:00Z,2015-01-14T21:00:00+0100,,11028,65815,4356,36809,65691,43675,692,14841,7830
2015-01-14T21:00:00Z,2015-01-14T22:00:00+0100,,11178,62870,4029,33939,68200,39698,678,13762,7505
2015-01-14T22:00:00Z,2015-01-14T23:00:00+0100,,11086,58224,3702,30630,67140,35025,638,12811,6989
2015-01-14T23:00:00Z,2015-01-15T00:00:00+0100,,10391,54752,3470,27865,62771,30890,601,11938,6118
2015-01-15T00:00:00Z,2015-01-15T01:00:00+0100,"FI_load_entsoe_transparency | FI_wind_onshore_generation_actual",9831,52850,3341,25617,61888,29724,644,11363,5563
2015-01-15T01:00:00Z,2015-01-15T02:00:00+0100,,9424,51926,3293,24269,59652,29171,634,11073,5197
2015-01-15T02:00:00Z,2015-01-15T03:00:00+0100,SK_solar_generation_actual,9270,52310,3311,23940,57401,28222,636,10980,5033
2015-01-15T03:00:00Z,2015-01-15T04:00:00+0100,SK_solar_generation_actual,9212,53376,3407,23762,57489,27448,662,11035,4869
2015-01-15T04:00:00Z,2015-01-15T05:00:00+0100,,9728,56529,3688,24485,61184,26562,671,11501,4907
2015-01-15T05:00:00Z,2015-01-15T06:00:00+0100,,10751,64784,4379,26919,68776,27737,715,12849,4995
2015-01-15T06:00:00Z,2015-01-15T07:00:00+0100,,11754,71828,5155,31608,74161,33407,835,14994,5522
2015-01-15T07:00:00Z,2015-01-15T08:00:00+0100,,12195,74234,5438,34804,73925,40738,871,16352,6139
2015-01-15T08:00:00Z,2015-01-15T09:00:00+0100,,12213,74116,5452,35815,73702,42575,870,16824,7036
2015-01-15T09:00:00Z,2015-01-15T10:00:00+0100,,12263,74975,5540,36260,73710,43018,868,16937,7363
2015-01-15T10:00:00Z,2015-01-15T11:00:00+0100,,12416,75623,5547,35996,74434,42883,872,17087,7438
2015-01-15T11:00:00Z,2015-01-15T12:00:00+0100,,12140,75042,5530,35581,73780,42598,854,16902,7682
2015-01-15T12:00:00Z,2015-01-15T13:00:00+0100,,12157,74419,5429,35240,71981,42487,796,16845,7396
2015-01-15T13:00:00Z,2015-01-15T14:00:00+0100,,12103,73357,5336,34028,70153,42230,836,16760,7527
2015-01-15T14:00:00Z,2015-01-15T15:00:00+0100,,12108,72656,5190,33573,68656,42096,848,16793,7720
2015-01-15T15:00:00Z,2015-01-15T16:00:00+0100,,12042,72679,5313,33637,68817,42887,857,16974,7630
2015-01-15T16:00:00Z,2015-01-15T17:00:00+0100,,12638,75551,5624,34151,73496,46516,884,17564,7623
2015-01-15T17:00:00Z,2015-01-15T18:00:00+0100,,12686,75237,5393,36202,76467,49124,871,17004,7865
2015-01-15T18:00:00Z,2015-01-15T19:00:00+0100,,12072,73158,5035,37469,73176,48501,876,16545,8094
2015-01-15T19:00:00Z,2015-01-15T20:00:00+0100,,11502,68941,4704,37299,68834,46435,846,15724,8139
2015-01-15T20:00:00Z,2015-01-15T21:00:00+0100,,10919,65311,4399,36325,64442,43550,781,14721,7790
2015-01-15T21:00:00Z,2015-01-15T22:00:00+0100,,11143,62267,4035,33848,67028,39409,753,13737,7391
2015-01-15T22:00:00Z,2015-01-15T23:00:00+0100,,11019,57441,3823,30737,65831,34807,730,12852,6888
2015-01-15T23:00:00Z,2015-01-16T00:00:00+0100,,10302,53794,3569,28342,61357,30821,668,11967,6118
2015-01-16T00:00:00Z,2015-01-16T01:00:00+0100,"FI_load_entsoe_transparency | FI_wind_onshore_generation_actual",9885,51331,3417,26119,60268,29718,659,11432,5550
2015-01-16T01:00:00Z,2015-01-16T02:00:00+0100,"FI_load_entsoe_transparency | FI_wind_onshore_generation_actual",9495,50327,3393,24683,57969,29417,651,11108,5249
2015-01-16T02:00:00Z,2015-01-16T03:00:00+0100,,9311,50848,3379,24147,55972,28730,655,10998,5064
2015-01-16T03:00:00Z,2015-01-16T04:00:00+0100,,9332,52440,3466,24030,56260,28220,651,11049,4941
2015-01-16T04:00:00Z,2015-01-16T05:00:00+0100,,9733,56291,3737,24561,60111,27692,677,11463,4898
2015-01-16T05:00:00Z,2015-01-16T06:00:00+0100,,10844,64291,4329,27025,67310,29062,747,12722,5032
2015-01-16T06:00:00Z,2015-01-16T07:00:00+0100,,11771,71516,5091,31518,73205,34695,832,14931,5486
2015-01-16T07:00:00Z,2015-01-16T08:00:00+0100,,12050,73994,5339,34642,73360,42193,917,16330,6242
2015-01-16T08:00:00Z,2015-01-16T09:00:00+0100,,12077,73720,5282,35662,73614,44205,947,16664,7033
2015-01-16T09:00:00Z,2015-01-16T10:00:00+0100,,12043,74112,5324,36343,73633,45106,947,16723,7498
2015-01-16T10:00:00Z,2015-01-16T11:00:00+0100,,12037,74701,5202,36335,73980,45121,982,16665,7577
2015-01-16T11:00:00Z,2015-01-16T12:00:00+0100,,11840,73738,5003,35955,73706,44974,946,16436,7757
2015-01-16T12:00:00Z,2015-01-16T13:00:00+0100,,11721,72300,4853,35583,71677,44414,924,16280,7354
2015-01-16T13:00:00Z,2015-01-16T14:00:00+0100,,11405,70688,4691,34322,69872,43671,913,16034,7461
2015-01-16T14:00:00Z,2015-01-16T15:00:00+0100,,11291,69593,4607,33777,68720,43360,933,15949,7455
2015-01-16T15:00:00Z,2015-01-16T16:00:00+0100,,11405,70118,4806,33460,68678,43745,915,16114,7247
2015-01-16T16:00:00Z,2015-01-16T17:00:00+0100,,12075,73528,5272,33784,73142,47032,943,17045,7155
2015-01-16T17:00:00Z,2015-01-16T18:00:00+0100,,12133,72993,5112,35633,75708,49321,962,16623,7598
2015-01-16T18:00:00Z,2015-01-16T19:00:00+0100,,11647,70513,4651,36821,72985,48975,930,16016,7954
2015-01-16T19:00:00Z,2015-01-16T20:00:00+0100,,11107,66193,4277,36669,69074,46824,817,15244,8014
2015-01-16T20:00:00Z,2015-01-16T21:00:00+0100,,10565,62818,4023,36015,65781,43778,855,14351,7774
2015-01-16T21:00:00Z,2015-01-16T22:00:00+0100,,10910,60382,3727,33847,68997,40173,774,13411,7431
2015-01-16T22:00:00Z,2015-01-16T23:00:00+0100,,10939,56227,3446,31243,67880,36524,797,12643,6995
2015-01-16T23:00:00Z,2015-01-17T00:00:00+0100,,10302,52658,3212,28889,63246,33082,746,11859,6201
2015-01-17T00:00:00Z,2015-01-17T01:00:00+0100,,9744,50412,3058,26782,62132,31892,728,11277,5688
2015-01-17T01:00:00Z,2015-01-17T02:00:00+0100,,9315,49298,2969,25083,59779,31130,703,10892,5185
2015-01-17T02:00:00Z,2015-01-17T03:00:00+0100,,9102,48929,2954,24086,57502,30110,668,10724,4999
2015-01-17T03:00:00Z,2015-01-17T04:00:00+0100,,8972,49196,2978,23651,56876,28990,663,10729,4844
2015-01-17T04:00:00Z,2015-01-17T05:00:00+0100,,8917,49080,3066,23539,58636,28073,699,10886,4780
2015-01-17T05:00:00Z,2015-01-17T06:00:00+0100,,9190,49785,3300,24025,61190,28151,679,11392,4804
2015-01-17T06:00:00Z,2015-01-17T07:00:00+0100,,9488,53319,3623,25467,64328,30177,735,12287,4919
2015-01-17T07:00:00Z,2015-01-17T08:00:00+0100,,10063,57332,3952,27120,66975,33367,804,13267,4896
2015-01-17T08:00:00Z,2015-01-17T09:00:00+0100,,10540,60740,4160,29980,69004,36973,840,14107,5497
2015-01-17T09:00:00Z,2015-01-17T10:00:00+0100,,10709,62807,4257,32225,68904,40207,831,14481,6075
2015-01-17T10:00:00Z,2015-01-17T11:00:00+0100,,10833,63795,4225,32480,69123,41354,854,14409,6286
2015-01-17T11:00:00Z,2015-01-17T12:00:00+0100,,10915,62804,4145,31863,69764,41266,849,14181,6487
2015-01-17T12:00:00Z,2015-01-17T13:00:00+0100,,10582,60869,4059,31659,65813,40768,835,13901,6514
2015-01-17T13:00:00Z,2015-01-17T14:00:00+0100,,10144,58968,4010,30894,63053,40008,810,13787,6382
2015-01-17T14:00:00Z,2015-01-17T15:00:00+0100,,9976,58144,4051,29725,61391,39837,758,13864,6406
2015-01-17T15:00:00Z,2015-01-17T16:00:00+0100,,10129,58965,4333,29039,61698,40477,789,14177,6353
2015-01-17T16:00:00Z,2015-01-17T17:00:00+0100,,10929,63493,4845,29191,67754,43280,849,15293,6443
2015-01-17T17:00:00Z,2015-01-17T18:00:00+0100,,11397,64383,4744,31620,71717,47123,885,15288,7099
2015-01-17T18:00:00Z,2015-01-17T19:00:00+0100,,11070,62261,4386,33274,70457,46408,833,14822,7582
2015-01-17T19:00:00Z,2015-01-17T20:00:00+0100,,10591,58251,4075,33865,67588,43678,791,14188,7699
2015-01-17T20:00:00Z,2015-01-17T21:00:00+0100,,10104,55927,3851,33741,65313,40963,727,13435,7438
2015-01-17T21:00:00Z,2015-01-17T22:00:00+0100,,10312,55210,3614,32324,69561,38180,726,12819,7026
2015-01-17T22:00:00Z,2015-01-17T23:00:00+0100,,10424,51967,3416,30056,69552,35626,711,12138,6741
2015-01-17T23:00:00Z,2015-01-18T00:00:00+0100,,9862,48866,3211,27371,65460,32797,728,11494,6090
2015-01-18T00:00:00Z,2015-01-18T01:00:00+0100,,9394,47109,3068,25227,64393,31861,707,10943,5445
2015-01-18T01:00:00Z,2015-01-18T02:00:00+0100,,9076,45912,2986,23430,61813,31089,688,10568,5047
2015-01-18T02:00:00Z,2015-01-18T03:00:00+0100,,8729,45379,2955,22446,59491,29898,665,10382,4711
2015-01-18T03:00:00Z,2015-01-18T04:00:00+0100,,8596,45191,2974,21973,58021,28918,659,10322,4580
2015-01-18T04:00:00Z,2015-01-18T05:00:00+0100,,8586,44668,3046,21986,58906,27787,653,10369,4532
2015-01-18T05:00:00Z,2015-01-18T06:00:00+0100,,8702,44043,3205,22350,60141,27458,663,10715,4509
2015-01-18T06:00:00Z,2015-01-18T07:00:00+0100,,8806,45874,3444,23099,61759,28468,689,11189,4574
2015-01-18T07:00:00Z,2015-01-18T08:00:00+0100,,9248,48743,3736,23805,63684,29966,711,11921,4398
2015-01-18T08:00:00Z,2015-01-18T09:00:00+0100,,9816,52496,3964,25933,66327,32911,726,12616,4804
2015-01-18T09:00:00Z,2015-01-18T10:00:00+0100,,10175,55683,4099,28482,67834,36675,765,13229,5377
2015-01-18T10:00:00Z,2015-01-18T11:00:00+0100,,10425,58950,4151,29913,68670,38833,722,13727,5845
2015-01-18T11:00:00Z,2015-01-18T12:00:00+0100,,10488,58625,4143,30285,69804,39732,787,14004,6270
2015-01-18T12:00:00Z,2015-01-18T13:00:00+0100,,10161,56186,4109,30892,65322,40275,756,13940,6378
2015-01-18T13:00:00Z,2015-01-18T14:00:00+0100,,9861,54173,4076,30854,62500,40000,734,13838,6131
2015-01-18T14:00:00Z,2015-01-18T15:00:00+0100,,9819,53393,4136,29506,60824,39998,717,13780,6046
2015-01-18T15:00:00Z,2015-01-18T16:00:00+0100,,9877,54388,4469,28894,61336,40835,704,13957,5994
2015-01-18T16:00:00Z,2015-01-18T17:00:00+0100,,10607,59743,5000,28925,67485,44176,796,15122,5988
2015-01-18T17:00:00Z,2015-01-18T18:00:00+0100,,11107,61569,4878,31281,72011,47809,837,15212,6548
2015-01-18T18:00:00Z,2015-01-18T19:00:00+0100,,10947,60325,4514,32810,71854,46764,805,14864,7103
2015-01-18T19:00:00Z,2015-01-18T20:00:00+0100,,10662,57708,4223,33710,69101,44506,735,14304,7303
2015-01-18T20:00:00Z,2015-01-18T21:00:00+0100,,10195,56171,3950,33891,66192,42050,768,13527,7256
2015-01-18T21:00:00Z,2015-01-18T22:00:00+0100,,10292,56506,3652,32608,69522,38957,722,12803,6915
2015-01-18T22:00:00Z,2015-01-18T23:00:00+0100,,10341,53703,3372,29850,68879,35167,734,11888,6499
2015-01-18T23:00:00Z,2015-01-19T00:00:00+0100,,9832,50951,3155,26865,65143,31194,671,11253,5792
2015-01-19T00:00:00Z,2015-01-19T01:00:00+0100,,9430,49279,3039,24650,64574,30535,607,10921,5325
2015-01-19T01:00:00Z,2015-01-19T02:00:00+0100,,9194,48607,3009,23305,62774,30408,590,10717,4939
2015-01-19T02:00:00Z,2015-01-19T03:00:00+0100,,8897,48923,3038,22776,60737,29593,589,10664,4702
2015-01-19T03:00:00Z,2015-01-19T04:00:00+0100,,8972,50484,3116,22671,61167,29178,612,10812,4660
2015-01-19T04:00:00Z,2015-01-19T05:00:00+0100,,9456,54457,3415,23397,65595,28824,631,11324,4663
2015-01-19T05:00:00Z,2015-01-19T06:00:00+0100,,10660,63417,4164,26513,73108,30412,688,12663,4743
2015-01-19T06:00:00Z,2015-01-19T07:00:00+0100,,11658,71146,4999,31460,78710,36692,731,14876,5357
2015-01-19T07:00:00Z,2015-01-19T08:00:00+0100,NL_wind_offshore_generation_actual,12192,73683,5271,35444,79137,44464,853,16212,6107
2015-01-19T08:00:00Z,2015-01-19T09:00:00+0100,NL_wind_offshore_generation_actual,12323,73944,5244,36987,79948,46662,871,16582,7096
2015-01-19T09:00:00Z,2015-01-19T10:00:00+0100,,12357,74973,5309,38207,79954,47649,874,16728,7508
2015-01-19T10:00:00Z,2015-01-19T11:00:00+0100,NL_wind_offshore_generation_actual,12411,75821,5283,38341,80763,47562,884,16871,7573
2015-01-19T11:00:00Z,2015-01-19T12:00:00+0100,,12208,75291,5167,38052,80574,47281,875,16728,7688
2015-01-19T12:00:00Z,2015-01-19T13:00:00+0100,,12383,74782,5179,37891,79029,47242,876,16846,7238
2015-01-19T13:00:00Z,2015-01-19T14:00:00+0100,,12248,73739,5101,36560,76953,46977,861,16778,7247
2015-01-19T14:00:00Z,2015-01-19T15:00:00+0100,,12168,73114,4993,36103,75948,47029,789,16658,7393
2015-01-19T15:00:00Z,2015-01-19T16:00:00+0100,,12064,72924,5184,35867,76015,47633,847,16783,7361
2015-01-19T16:00:00Z,2015-01-19T17:00:00+0100,,12678,76070,5627,36229,80085,50471,880,17555,7287
2015-01-19T17:00:00Z,2015-01-19T18:00:00+0100,,12902,75970,5400,37941,83945,52427,896,17070,7722
2015-01-19T18:00:00Z,2015-01-19T19:00:00+0100,"EE_load_entsoe_transparency | EE_solar_generation_actual | EE_wind_onshore_generation_actual | ES_solar_generation_actual | ES_wind_onshore_generation_actual",12342,74016,5053,39304,80687,51477,868,16592,8238
