Hour,PV,WindOnshore,WindOffshore
3068,0.01,0.2714,0.7418
3069,0,0.3433,0.7763
3070,0,0.3863,0.763
3071,0,0.3911,0.7422
3072,0,0.3847,0.7727
3073,0,0.3683,0.7456
3074,0,0.3426,0.7651
3075,0,0.3202,0.7594
3076,0,0.3047,0.7314
3077,0.0016,0.2926,0.6844
3078,0.0315,0.2878,0.6598
3079,0.1266,0.2389,0.6415
3080,0.2758,0.174,0.5999
3081,0.4247,0.1894,0.5805
3082,0.544,0.304,0.5655
3083,0.6212,0.402,0.5754
3084,0.6607,0.35,0.5799
3085,0.6609,0.3162,0.5746
3086,0.6259,0.2866,0.5037
3087,0.557,0.3406,0.5573
3088,0.4521,0.4233,0.5447
3089,0.3175,0.4527,0.6086
3090,0.1717,0.4478,0.6388
3091,0.0617,0.3903,0.6765
3092,0.0107,0.3321,0.711
3093,0,0.3484,0.7128
3094,0,0.3671,0.7199
3095,0,0.3723,0.7229
3096,0,0.3625,0.7183
3097,0,0.3474,0.719
3098,0,0.3232,0.7092
3099,0,0.3022,0.6917
3100,0,0.2952,0.6634
3101,0.0018,0.2905,0.6371
3102,0.0322,0.2671,0.6171
3103,0.1265,0.2072,0.6113
3104,0.271,0.1619,0.5315
3105,0.4156,0.1998,0.5245
3106,0.5291,0.2878,0.5502
3107,0.6015,0.3677,0.5778
3108,0.6346,0.3806,0.5701
3109,0.6259,0.3999,0.5744
3110,0.5855,0.3956,0.6163
3111,0.5184,0.3891,0.6193
3112,0.417,0.3781,0.641
3113,0.288,0.3532,0.6348
3114,0.1604,0.3218,0.6639
3115,0.0608,0.2713,0.6698
3116,0.0093,0.2512,0.6699
3117,0,0.2875,0.6702
3118,0,0.3047,0.6692
3119,0,0.3061,0.6644
3120,0,0.297,0.6674
3121,0,0.2722,0.6613
3122,0,0.2517,0.6485
3123,0,0.2441,0.6302
3124,0,0.2447,0.6141
3125,0.002,0.237,0.5949
3126,0.0321,0.2193,0.5375
3127,0.1134,0.1729,0.5224
3128,0.2286,0.1236,0.4959
3129,0.3334,0.1397,0.4767
3130,0.4162,0.1984,0.4462
3131,0.4705,0.2362,0.4032
3132,0.4869,0.2358,0.3538
3133,0.4617,0.2058,0.3642
3134,0.4182,0.213,0.4393
3135,0.3623,0.213,0.485
3136,0.2942,0.2127,0.4478
3137,0.2101,0.2165,0.4924
3138,0.1244,0.201,0.5943
3139,0.0506,0.179,0.6376
3140,0.0075,0.1812,0.6812
3141,0,0.2122,0.6802
3142,0,0.2339,0.6962
3143,0,0.2367,0.6978
3144,0,0.2211,0.6988
3145,0,0.2098,0.6793
3146,0,0.1955,0.6451
3147,0,0.1825,0.5953
3148,0,0.1719,0.5862
3149,0.0023,0.165,0.5804
3150,0.0343,0.1602,0.5712
3151,0.1232,0.1278,0.5908
3152,0.2398,0.0896,0.581
3153,0.3571,0.0892,0.5744
3154,0.4626,0.1352,0.5924
3155,0.536,0.2256,0.6152
3156,0.5435,0.2916,0.6408
3157,0.5447,0.2932,0.6685
3158,0.5221,0.2935,0.6531
3159,0.4464,0.3113,0.6318
3160,0.3444,0.3185,0.6967
3161,0.2392,0.3235,0.7057
3162,0.1344,0.3133,0.722
3163,0.055,0.2956,0.7284
3164,0.0102,0.2867,0.732
3165,0,0.3199,0.7332
3166,0,0.3265,0.7359
3167,0,0.3376,0.7355
3168,0,0.3403,0.727
3169,0,0.3294,0.7129
3170,0,0.3208,0.7024
3171,0,0.312,0.6745
3172,0,0.3004,0.6451
3173,0.0022,0.2859,0.6313
3174,0.0294,0.2674,0.6232
3175,0.1014,0.2281,0.593
3176,0.1964,0.1828,0.543
3177,0.2894,0.1804,0.4804
3178,0.3545,0.2205,0.4492
3179,0.3858,0.2831,0.4769
3180,0.3856,0.3409,0.5124
3181,0.3654,0.3603,0.4991
3182,0.3317,0.3601,0.4759
3183,0.2923,0.3405,0.4778
3184,0.2416,0.327,0.4941
3185,0.1741,0.3259,0.4848
3186,0.1014,0.313,0.5262
3187,0.0431,0.2859,0.5459
3188,0.0089,0.2693,0.5407
3189,0.0001,0.2591,0.4576
3190,0,0.2315,0.3788
3191,0,0.2112,0.3293
3192,0,0.1947,0.2823
3193,0,0.1792,0.2241
3194,0,0.171,0.166
3195,0,0.1638,0.1212
3196,0,0.1549,0.0997
3197,0.0018,0.141,0.0736
3198,0.0232,0.1248,0.0704
3199,0.0771,0.0903,0.1172
3200,0.1527,0.0614,0.1474
3201,0.2371,0.058,0.1956
3202,0.3163,0.0725,0.2617
3203,0.3714,0.1041,0.3216
3204,0.403,0.1352,0.3728
3205,0.4075,0.1596,0.4148
3206,0.4013,0.2052,0.465
3207,0.366,0.2533,0.5092
3208,0.3018,0.2764,0.5438
3209,0.2156,0.2844,0.6039
3210,0.1223,0.2822,0.642
3211,0.0495,0.2594,0.6617
3212,0.0104,0.234,0.605
3213,0.0001,0.2183,0.5528
3214,0,0.2193,0.5661
3215,0,0.2268,0.5769
3216,0,0.2348,0.5664
3217,0,0.2435,0.5751
3218,0,0.2516,0.6242
3219,0,0.2669,0.619
3220,0,0.2769,0.6374
3221,0.0023,0.2784,0.6466
3222,0.0291,0.281,0.6625
3223,0.0937,0.2828,0.6695
3224,0.1729,0.3169,0.6536
3225,0.2536,0.3301,0.6559
3226,0.3215,0.3348,0.6598
3227,0.3794,0.3523,0.6477
3228,0.4004,0.3564,0.6527
3229,0.401,0.3711,0.6428
3230,0.38,0.3876,0.6502
3231,0.3195,0.396,0.6577
3232,0.2542,0.4082,0.634
3233,0.182,0.4095,0.6415
3234,0.1086,0.3916,0.6171
3235,0.0495,0.3642,0.663
3236,0.0098,0.3295,0.6783
3237,0.0001,0.2922,0.701
3238,0,0.2861,0.707
3239,0,0.296,0.6899
3240,0,0.2965,0.6589
3241,0,0.307,0.7086
3242,0,0.3064,0.7256
3243,0,0.303,0.7223
3244,0,0.3001,0.7313
3245,0.0022,0.3058,0.7223
3246,0.0303,0.3068,0.7228
3247,0.0938,0.302,0.7068
3248,0.172,0.309,0.6984
3249,0.2602,0.3366,0.7224
3250,0.311,0.3671,0.7207
3251,0.3364,0.3941,0.7133
3252,0.3535,0.4017,0.7056
3253,0.3752,0.4158,0.6844
3254,0.3741,0.4175,0.6863
3255,0.3408,0.4255,0.6815
3256,0.2835,0.4118,0.6633
3257,0.2068,0.3938,0.6717
3258,0.1247,0.3799,0.6175
3259,0.0557,0.3296,0.6176
3260,0.0098,0.2841,0.5904
3261,0.0002,0.2601,0.5966
3262,0,0.2505,0.5854
3263,0,0.265,0.5399
3264,0,0.2558,0.504
3265,0,0.2468,0.4693
3266,0,0.2432,0.4159
3267,0,0.2318,0.4256
3268,0,0.2272,0.467
3269,0.0024,0.2211,0.5209
3270,0.0275,0.202,0.4507
3271,0.0819,0.1925,0.4255
3272,0.1455,0.2018,0.4192
3273,0.2094,0.2242,0.418
3274,0.2628,0.2285,0.3544
3275,0.3066,0.225,0.3129
3276,0.3323,0.2324,0.3385
3277,0.3373,0.2359,0.3308
3278,0.3293,0.2517,0.379
3279,0.3031,0.2652,0.3605
3280,0.2466,0.2715,0.4185
3281,0.1812,0.2728,0.4324
3282,0.1124,0.2738,0.4057
3283,0.0525,0.2504,0.3727
3284,0.0106,0.2136,0.4236
3285,0.0001,0.1907,0.4244
3286,0,0.1856,0.4199
3287,0,0.1949,0.4935
3288,0,0.194,0.5091
3289,0,0.1929,0.5789
3290,0,0.1962,0.6134
3291,0,0.1944,0.5894
3292,0,0.1995,0.59
3293,0.0023,0.195,0.5948
3294,0.028,0.1877,0.5057
3295,0.0793,0.1843,0.4484
3296,0.1424,0.199,0.3793
3297,0.2163,0.2214,0.4157
3298,0.2824,0.2207,0.432
3299,0.3138,0.2183,0.3496
3300,0.3248,0.2195,0.3154
3301,0.3123,0.2221,0.3172
3302,0.2941,0.221,0.263
3303,0.2716,0.2146,0.2006
3304,0.234,0.196,0.2091
3305,0.1826,0.1679,0.1746
3306,0.1226,0.1392,0.166
3307,0.0587,0.1035,0.1418
3308,0.0122,0.0769,0.106
3309,0.0002,0.0697,0.0748
3310,0,0.0762,0.0571
3311,0,0.0853,0.054
3312,0,0.0889,0.0705
3313,0,0.0877,0.0935
3314,0,0.088,0.1039
3315,0,0.0923,0.1088
3316,0,0.0996,0.1339
3317,0.003,0.1026,0.1599
3318,0.0304,0.1007,0.1612
3319,0.0986,0.0832,0.1976
3320,0.1954,0.0548,0.2139
3321,0.3132,0.0522,0.2436
3322,0.4144,0.0677,0.235
3323,0.4724,0.0743,0.2084
3324,0.478,0.0863,0.1799
3325,0.441,0.0886,0.1376
3326,0.3938,0.0802,0.0992
3327,0.3407,0.0755,0.0707
3328,0.281,0.0652,0.046
3329,0.21,0.0534,0.031
3330,0.1242,0.0436,0.0239
3331,0.0525,0.0438,0.0334
3332,0.0094,0.0493,0.0717
3333,0.0001,0.062,0.118
3334,0,0.0804,0.121
3335,0,0.0934,0.1476
3336,0,0.1,0.178
3337,0,0.1003,0.2022
3338,0,0.0951,0.1974
3339,0,0.0867,0.1519
3340,0,0.079,0.09
3341,0.0029,0.0708,0.0397
3342,0.0262,0.0575,0.024
3343,0.0762,0.0432,0.024
3344,0.1372,0.0314,0.0184
3345,0.2086,0.0244,0.0115
3346,0.2738,0.0235,0.0015
3347,0.3249,0.0237,0.001
3348,0.35,0.0227,0.003
3349,0.3481,0.0213,0.0066
3350,0.3338,0.0224,0.0068
3351,0.3041,0.023,0.0045
3352,0.2588,0.0266,0.0088
3353,0.2016,0.0308,0.0208
3354,0.1276,0.0378,0.0294
3355,0.059,0.0421,0.044
3356,0.0134,0.0458,0.0845
3357,0.0003,0.0628,0.1134
3358,0,0.0832,0.1333
3359,0,0.0976,0.1795
3360,0,0.1062,0.2136
3361,0,0.122,0.2954
3362,0,0.1425,0.3367
3363,0,0.1591,0.3987
3364,0,0.1712,0.5118
3365,0.0038,0.1717,0.5722
3366,0.0362,0.1713,0.6283
3367,0.1105,0.1494,0.6185
3368,0.212,0.1398,0.5853
3369,0.3152,0.1556,0.6011
3370,0.3948,0.1822,0.5505
3371,0.4176,0.1968,0.5161
3372,0.4124,0.2086,0.4062
3373,0.3901,0.2186,0.331
3374,0.3664,0.2094,0.2629
3375,0.3338,0.2044,0.2211
3376,0.2808,0.1832,0.2207
3377,0.2074,0.1601,0.2156
3378,0.1246,0.1381,0.2316
3379,0.0548,0.1162,0.2268
3380,0.0108,0.0897,0.2073
3381,0.0002,0.0736,0.1709
3382,0,0.0743,0.1791
3383,0,0.0755,0.1673
3384,0,0.0721,0.1628
3385,0,0.0713,0.1704
3386,0,0.0696,0.1945
3387,0,0.0726,0.2335
3388,0,0.0754,0.2848
3389,0.004,0.0788,0.3217
3390,0.0416,0.0822,0.3794
3391,0.1198,0.0682,0.4622
3392,0.234,0.053,0.4788
3393,0.3554,0.0593,0.4829
3394,0.4615,0.0801,0.4613
3395,0.5194,0.105,0.4594
3396,0.5429,0.1092,0.4487
3397,0.5461,0.1143,0.4841
3398,0.5161,0.122,0.513
3399,0.4659,0.1235,0.4875
3400,0.3918,0.1227,0.36
3401,0.2856,0.1138,0.3052
3402,0.1704,0.1004,0.2039
3403,0.0762,0.0824,0.0931
3404,0.0191,0.0768,0.078
3405,0.0004,0.1058,0.0946
3406,0,0.1427,0.104
3407,0,0.1765,0.1091
3408,0,0.1999,0.1246
3409,0,0.2179,0.1506
3410,0,0.2215,0.1233
3411,0,0.2178,0.1236
3412,0,0.2198,0.2215
3413,0.0055,0.234,0.2385
3414,0.0455,0.2405,0.2606
3415,0.1365,0.2,0.3007
3416,0.2678,0.1363,0.3425
3417,0.3957,0.1223,0.3336
3418,0.4865,0.1636,0.2841
3419,0.55,0.2188,0.2635
3420,0.5736,0.2566,0.3342
3421,0.5656,0.2653,0.2508
3422,0.5196,0.2483,0.1995
3423,0.44,0.2232,0.1592
3424,0.3322,0.1989,0.1852
3425,0.2188,0.1746,0.205
3426,0.1159,0.1636,0.1753
3427,0.0497,0.1629,0.1434
3428,0.0113,0.168,0.1157
3429,0.0002,0.1758,0.1036
3430,0,0.1923,0.1009
3431,0,0.202,0.0974
3432,0,0.1897,0.0964
3433,0,0.1579,0.0907
3434,0,0.119,0.0306
3435,0,0.1073,0.0278
3436,0,0.0963,0.0423
3437,0.004,0.0968,0.0686
3438,0.0289,0.0978,0.0989
3439,0.0747,0.0924,0.1366
3440,0.1254,0.0827,0.2141
3441,0.178,0.0833,0.2717
3442,0.2121,0.0793,0.3117
3443,0.2365,0.0759,0.3221
3444,0.2401,0.0779,0.3262
3445,0.2404,0.0872,0.4053
3446,0.2245,0.0991,0.435
3447,0.1926,0.1143,0.4444
3448,0.1585,0.1278,0.4979
3449,0.1151,0.1478,0.5215
3450,0.0668,0.1716,0.5474
3451,0.0287,0.1974,0.5609
3452,0.0061,0.2398,0.5322
3453,0.0002,0.281,0.5308
3454,0,0.2842,0.6219
3455,0,0.2664,0.6353
3456,0,0.2543,0.5639
3457,0,0.2348,0.541
3458,0,0.2445,0.592
3459,0,0.2287,0.606
3460,0,0.2219,0.5808
3461,0.0025,0.2238,0.5565
3462,0.0156,0.2219,0.4997
3463,0.0388,0.2022,0.4972
3464,0.0658,0.186,0.5377
3465,0.0951,0.179,0.5097
3466,0.1266,0.1748,0.4836
3467,0.1508,0.1667,0.4675
3468,0.167,0.1559,0.4125
3469,0.1767,0.1476,0.3386
3470,0.1749,0.1396,0.2546
3471,0.1576,0.138,0.2365
3472,0.1258,0.132,0.224
3473,0.0876,0.1232,0.1896
3474,0.0522,0.1151,0.1744
3475,0.0231,0.1056,0.1838
3476,0.0051,0.0988,0.2077
3477,0.0002,0.0879,0.215
3478,0,0.0802,0.2016
3479,0,0.0688,0.1584
3480,0,0.0629,0.1176
3481,0,0.0555,0.0983
3482,0,0.0513,0.0726
3483,0,0.049,0.056
3484,0,0.0479,0.0402
3485,0.003,0.0432,0.0369
3486,0.0244,0.0384,0.0412
3487,0.0645,0.0345,0.0475
3488,0.1037,0.0288,0.0512
3489,0.15,0.025,0.0536
3490,0.1988,0.0212,0.0453
3491,0.2426,0.018,0.033
3492,0.2756,0.0159,0.0362
3493,0.2988,0.0154,0.0324
3494,0.3021,0.0148,0.0124
3495,0.2911,0.0142,0.0026
3496,0.2447,0.0139,0.0017
3497,0.177,0.0146,0.0016
3498,0.112,0.016,0.0016
3499,0.0542,0.0152,0.002
3500,0.014,0.013,0.0034
3501,0.0004,0.0147,0.0048
3502,0,0.0186,0.0125
3503,0,0.0205,0.02
3504,0,0.0193,0.0395
3505,0,0.0194,0.0318
3506,0,0.0187,0.0284
3507,0,0.016,0.0345
3508,0,0.0138,0.031
3509,0.0038,0.015,0.0379
3510,0.0333,0.0134,0.0396
3511,0.0996,0.0096,0.0359
3512,0.202,0.0075,0.0294
3513,0.3233,0.0078,0.025
3514,0.422,0.0088,0.023
3515,0.4703,0.0094,0.022
3516,0.4863,0.012,0.0211
3517,0.4783,0.0142,0.021
3518,0.4629,0.0149,0.0152
3519,0.4268,0.013,0.0182
3520,0.3628,0.0126,0.0194
3521,0.2698,0.0122,0.0134
3522,0.1625,0.0136,0.0098
3523,0.0724,0.0162,0.007
3524,0.0186,0.022,0.0019
3525,0.0007,0.0307,0.0012
3526,0,0.0411,0.0015
3527,0,0.0505,0.001
3528,0,0.0525,0.0014
3529,0,0.0497,0.0016
3530,0,0.0442,0.006
3531,0,0.0423,0.0246
3532,0,0.0382,0.0338
3533,0.0047,0.0356,0.0341
3534,0.0352,0.0315,0.0296
3535,0.0895,0.0267,0.0366
3536,0.1519,0.0224,0.0407
3537,0.2241,0.0172,0.0326
3538,0.3089,0.013,0.0263
3539,0.3919,0.0105,0.0146
3540,0.4445,0.0105,0.0073
3541,0.4571,0.0118,0.0072
3542,0.4267,0.0142,0.0116
3543,0.367,0.0179,0.0148
3544,0.2978,0.0239,0.0237
3545,0.22,0.032,0.0426
3546,0.1392,0.035,0.0686
3547,0.0676,0.0343,0.0891
3548,0.0161,0.0366,0.1108
3549,0.0006,0.0458,0.132
3550,0,0.0531,0.1314
3551,0,0.0577,0.1122
3552,0,0.0588,0.1134
3553,0,0.0608,0.1167
3554,0,0.0599,0.1137
3555,0,0.0556,0.1268
3556,0,0.0487,0.1162
3557,0.0061,0.0461,0.1055
3558,0.0398,0.0399,0.1297
3559,0.0983,0.0287,0.1524
3560,0.179,0.0191,0.1443
3561,0.2931,0.0135,0.1292
3562,0.4034,0.0138,0.1204
3563,0.475,0.0177,0.1242
3564,0.5022,0.0202,0.132
3565,0.4852,0.0236,0.1384
3566,0.4464,0.031,0.1318
3567,0.3814,0.043,0.1419
3568,0.3076,0.0587,0.1468
3569,0.2294,0.0741,0.1617
3570,0.1449,0.0866,0.1691
3571,0.0684,0.0878,0.1902
3572,0.0184,0.0978,0.2328
3573,0.0007,0.1287,0.3304
3574,0,0.1594,0.3768
3575,0,0.171,0.3527
3576,0,0.1636,0.3739
3577,0,0.15,0.3967
3578,0,0.1343,0.3592
3579,0,0.1133,0.2909
3580,0,0.102,0.277
3581,0.0048,0.098,0.2994
3582,0.0353,0.0909,0.282
3583,0.0927,0.0802,0.2786
3584,0.1699,0.0752,0.249
3585,0.2429,0.0749,0.2516
3586,0.3157,0.0759,0.2537
3587,0.3778,0.0846,0.2437
3588,0.39,0.0968,0.272
3589,0.367,0.1036,0.2605
3590,0.3374,0.1089,0.2644
3591,0.3024,0.1126,0.3104
3592,0.2392,0.1152,0.4277
3593,0.1575,0.1309,0.5494
3594,0.0897,0.143,0.6058
3595,0.0405,0.1592,0.6603
3596,0.01,0.1715,0.6105
3597,0.0005,0.1806,0.6168
3598,0,0.1866,0.6481
3599,0,0.1801,0.6949
3600,0,0.1845,0.745
3601,0,0.1967,0.7383
3602,0,0.2004,0.717
3603,0,0.201,0.6241
3604,0,0.2152,0.6337
3605,0.0054,0.2094,0.6466
3606,0.0316,0.1937,0.6196
3607,0.0761,0.1756,0.6028
3608,0.1349,0.158,0.5223
3609,0.2045,0.1565,0.4508
3610,0.2704,0.1576,0.4476
3611,0.3113,0.1803,0.4679
3612,0.3319,0.2017,0.5105
3613,0.3588,0.218,0.5432
3614,0.3488,0.214,0.6289
3615,0.3223,0.2139,0.6956
3616,0.2809,0.2069,0.676
3617,0.2055,0.2006,0.7764
3618,0.1228,0.1868,0.8143
3619,0.0566,0.1805,0.8118
3620,0.0145,0.1699,0.7998
3621,0.0006,0.1735,0.8109
3622,0,0.1709,0.8136
3623,0,0.1747,0.8156
3624,0,0.1581,0.7871
3625,0,0.1484,0.7822
3626,0,0.1282,0.765
3627,0,0.1144,0.725
3628,0,0.1086,0.6407
3629,0.0061,0.1009,0.5678
3630,0.0394,0.0832,0.5574
3631,0.1094,0.062,0.5511
3632,0.2071,0.047,0.4475
3633,0.2978,0.0478,0.363
3634,0.3596,0.0501,0.3243
3635,0.3822,0.0497,0.2921
3636,0.3886,0.0426,0.2714
3637,0.3878,0.0416,0.2455
3638,0.3774,0.0434,0.2023
3639,0.3389,0.0545,0.1556
3640,0.2799,0.062,0.1485
3641,0.2082,0.0741,0.1848
3642,0.1265,0.0773,0.2251
3643,0.0626,0.0788,0.2525
3644,0.0177,0.0713,0.2947
3645,0.0011,0.0725,0.3399
3646,0,0.0748,0.3511
3647,0,0.0795,0.3934
3648,0,0.0836,0.4026
3649,0,0.093,0.4511
3650,0,0.086,0.4988
3651,0,0.0831,0.5081
3652,0,0.0889,0.4916
3653,0.0036,0.0853,0.523
3654,0.026,0.0752,0.4668
3655,0.0689,0.0664,0.4343
3656,0.1218,0.0621,0.4505
3657,0.1759,0.0691,0.458
3658,0.222,0.0867,0.4851
3659,0.2535,0.1037,0.4926
3660,0.272,0.1207,0.534
3661,0.2783,0.1477,0.5599
3662,0.2689,0.1684,0.5675
3663,0.2629,0.1887,0.6387
3664,0.2273,0.1953,0.6994
3665,0.169,0.1839,0.7022
3666,0.1048,0.1747,0.6778
3667,0.0484,0.1668,0.6758
3668,0.0124,0.1546,0.6792
3669,0.0009,0.1543,0.6726
3670,0,0.1473,0.6722
3671,0,0.1326,0.6647
3672,0,0.1159,0.7106
3673,0,0.0969,0.7075
3674,0,0.078,0.6477
3675,0,0.0704,0.5934
3676,0,0.066,0.5722
3677,0.0051,0.0596,0.57
3678,0.0298,0.0546,0.6163
3679,0.0719,0.0426,0.6442
3680,0.1243,0.0311,0.6472
3681,0.1872,0.0339,0.6539
3682,0.2501,0.0385,0.6167
3683,0.3078,0.0404,0.5941
3684,0.3498,0.0486,0.6218
3685,0.3605,0.0634,0.5695
3686,0.3418,0.0768,0.5339
3687,0.309,0.0918,0.5222
3688,0.2844,0.0957,0.4986
3689,0.221,0.0862,0.4736
3690,0.1389,0.0806,0.4328
3691,0.0679,0.0672,0.4511
3692,0.0186,0.0538,0.516
3693,0.0013,0.0565,0.5132
3694,0,0.061,0.4593
3695,0,0.0638,0.3943
3696,0,0.0632,0.3513
3697,0,0.0665,0.3089
3698,0,0.0712,0.294
3699,0,0.068,0.3474
3700,0,0.0664,0.3166
3701,0.0058,0.0611,0.3023
3702,0.0367,0.0502,0.2964
3703,0.0975,0.03,0.3039
3704,0.1731,0.0221,0.2175
3705,0.2597,0.0304,0.1801
3706,0.3302,0.0569,0.172
3707,0.3812,0.0866,0.1307
3708,0.416,0.107,0.1
3709,0.4173,0.114,0.1082
3710,0.3964,0.123,0.1312
3711,0.3618,0.1403,0.137
3712,0.3011,0.1398,0.104
3713,0.2289,0.1399,0.1203
3714,0.1409,0.1278,0.1343
3715,0.069,0.1067,0.1182
3716,0.0194,0.0849,0.1458
3717,0.0012,0.089,0.1864
3718,0,0.0878,0.187
3719,0,0.0848,0.1777
3720,0,0.0741,0.1696
3721,0,0.0675,0.1456
3722,0,0.0637,0.1318
3723,0,0.057,0.1083
3724,0.0001,0.0522,0.0914
3725,0.0076,0.0465,0.069
3726,0.044,0.0392,0.0524
3727,0.1191,0.0238,0.036
3728,0.2153,0.0116,0.0214
3729,0.3234,0.0109,0.0124
3730,0.4208,0.0167,0.0103
3731,0.4772,0.0268,0.008
3732,0.5057,0.035,0.0136
3733,0.5002,0.0382,0.0231
3734,0.478,0.0442,0.0377
3735,0.4286,0.0522,0.0579
3736,0.3574,0.0646,0.0648
3737,0.2614,0.071,0.0874
3738,0.1616,0.0688,0.1191
3739,0.0784,0.0678,0.1506
3740,0.0228,0.0521,0.1806
3741,0.0016,0.0524,0.1862
3742,0,0.0594,0.1641
3743,0,0.0604,0.1397
3744,0,0.0518,0.1142
3745,0,0.0434,0.1066
3746,0,0.0376,0.0893
3747,0,0.0306,0.0818
3748,0.0001,0.0252,0.0844
3749,0.0081,0.022,0.0873
3750,0.0448,0.019,0.0936
3751,0.1181,0.0117,0.1065
3752,0.2069,0.0052,0.1092
3753,0.3019,0.0041,0.1224
3754,0.392,0.0062,0.1296
3755,0.4627,0.0092,0.1431
3756,0.5137,0.0133,0.164
3757,0.5306,0.019,0.19
3758,0.5111,0.0292,0.1625
3759,0.455,0.0449,0.1534
3760,0.384,0.0588,0.1626
3761,0.2808,0.071,0.1518
3762,0.1673,0.0701,0.1526
3763,0.0803,0.0665,0.142
3764,0.0252,0.0676,0.1344
3765,0.0018,0.0759,0.1178
3766,0,0.0802,0.104
3767,0,0.0707,0.0772
3768,0,0.0622,0.0666
3769,0,0.0597,0.0624
3770,0,0.0563,0.0734
3771,0,0.0526,0.0724
3772,0.0001,0.0569,0.0757
3773,0.009,0.0597,0.0671
3774,0.0491,0.0544,0.0687
3775,0.1425,0.0365,0.0645
3776,0.2696,0.0269,0.0624
3777,0.4034,0.0199,0.0534
3778,0.5248,0.0185,0.0423
3779,0.6082,0.0238,0.0462
3780,0.6465,0.0318,0.0462
3781,0.6445,0.0386,0.0397
3782,0.6084,0.0427,0.0365
3783,0.5328,0.0522,0.0372
3784,0.4402,0.0642,0.0385
3785,0.3194,0.0719,0.0326
3786,0.1949,0.0816,0.0349
3787,0.0928,0.0864,0.034
3788,0.0296,0.0858,0.031
3789,0.0018,0.102,0.0255
3790,0,0.1235,0.0198
3791,0,0.1281,0.0173
3792,0,0.1223,0.0141
3793,0,0.1098,0.0142
3794,0,0.0937,0.0167
3795,0,0.0816,0.0192
3796,0.0001,0.0714,0.0171
3797,0.0098,0.0632,0.0138
3798,0.0524,0.0514,0.0124
3799,0.1562,0.0275,0.014
3800,0.296,0.0104,0.0092
3801,0.4292,0.0052,0.0074
3802,0.5399,0.005,0.0158
3803,0.613,0.0074,0.0304
3804,0.6478,0.0108,0.0421
3805,0.6412,0.0148,0.0398
3806,0.5925,0.0199,0.0308
3807,0.5138,0.0265,0.0324
3808,0.4072,0.0358,0.0565
3809,0.2865,0.0402,0.0985
3810,0.1712,0.0395,0.1125
3811,0.0763,0.0442,0.081
3812,0.0214,0.0417,0.0552
3813,0.0016,0.0526,0.0599
3814,0,0.0641,0.0893
3815,0,0.073,0.1396
3816,0,0.0718,0.1948
3817,0,0.065,0.2967
3818,0,0.0673,0.2957
3819,0,0.0678,0.3269
3820,0.0001,0.0782,0.3409
3821,0.0085,0.077,0.337
3822,0.0466,0.0653,0.354
3823,0.1175,0.0597,0.3662
3824,0.1992,0.0543,0.3146
3825,0.2858,0.0594,0.3246
3826,0.3682,0.0721,0.3538
3827,0.4228,0.0903,0.3934
3828,0.4562,0.1048,0.4482
3829,0.4717,0.1249,0.5287
3830,0.456,0.1479,0.5888
3831,0.4086,0.1734,0.5849
3832,0.3386,0.194,0.5775
3833,0.2447,0.2162,0.5563
3834,0.1461,0.2185,0.5519
3835,0.0703,0.2055,0.5666
3836,0.0228,0.1786,0.5944
3837,0.0021,0.1606,0.5944
3838,0,0.1517,0.5788
3839,0,0.1338,0.5341
3840,0,0.1165,0.4742
3841,0,0.0982,0.3502
3842,0,0.0865,0.2915
3843,0,0.0777,0.2524
3844,0.0001,0.0749,0.1994
3845,0.0063,0.0701,0.1882
3846,0.0364,0.0622,0.1881
3847,0.0885,0.048,0.1584
3848,0.1558,0.0364,0.1355
3849,0.2236,0.0307,0.1138
3850,0.3005,0.029,0.1238
3851,0.374,0.0311,0.1325
3852,0.4242,0.0384,0.1331
3853,0.4481,0.0542,0.1297
3854,0.444,0.0727,0.1478
3855,0.4265,0.0776,0.1666
3856,0.3816,0.0918,0.2138
3857,0.3012,0.1056,0.2353
3858,0.197,0.1149,0.254
3859,0.0972,0.1107,0.2898
3860,0.0315,0.0992,0.3215
3861,0.0025,0.0985,0.3696
3862,0,0.107,0.3857
3863,0,0.1229,0.4144
3864,0,0.1259,0.42
3865,0,0.1256,0.434
3866,0,0.1264,0.4647
3867,0,0.1297,0.497
3868,0.0001,0.1304,0.5271
3869,0.0089,0.1301,0.5505
3870,0.0523,0.1273,0.5455
3871,0.1448,0.1315,0.502
3872,0.2725,0.1384,0.4406
3873,0.4117,0.1402,0.3943
3874,0.5279,0.1398,0.313
3875,0.5996,0.144,0.2507
3876,0.6409,0.1442,0.2137
3877,0.6447,0.1467,0.2062
3878,0.6171,0.152,0.2033
3879,0.556,0.1562,0.2257
3880,0.4552,0.153,0.2181
3881,0.3336,0.1355,0.2142
3882,0.2068,0.1165,0.2159
3883,0.0984,0.0896,0.1796
3884,0.0303,0.0645,0.1551
3885,0.0021,0.0553,0.1476
3886,0,0.056,0.1492
3887,0,0.0533,0.131
3888,0,0.0454,0.1133
3889,0,0.0385,0.0945
3890,0,0.0359,0.0806
3891,0,0.0363,0.0867
3892,0.0001,0.0375,0.1096
3893,0.007,0.0388,0.1096
3894,0.0413,0.035,0.1189
3895,0.0993,0.0224,0.1115
3896,0.1652,0.0198,0.0891
3897,0.2389,0.0186,0.0704
3898,0.3043,0.0131,0.0583
3899,0.3484,0.0104,0.0394
3900,0.3692,0.0116,0.019
